,sku,quantity,servicelevel,productiondays,price,@material,@printing,@size
11564,FL-250G-VK-40,10000,saver,6,106.69,250ggloss,oneside,carresmall
10695,FL-170H-VK-44,10000,saver,6,114.07,170goffset,bothsides,carresmall
1658,FL-135S-VG-44,10000,saver,6,207.95,135gsilk,bothsides,carrelarge
17143,FL-250G-A4-40,10000,saver,4,361.42,250ggloss,oneside,a4
21972,FL-250S-A4-44,10000,saver,4,376.5,250gsilk,bothsides,a4
17979,FL-340H-US-40,10000,standard,2,440.67,300goffset,oneside,us
10804,FL-170G-A6-40,10000,saver,6,78.67,170ggloss,oneside,a6
21132,FL-400S-A4-44-[ML11],10000,standard,3,1540.89,400gmattlaminatedbothsides,bothsides,a4
12291,FL-400S-A5-40-[GL11],10000,standard,3,688.39,400gglosslaminatedbothsides,oneside,a5
21133,FL-400S-A4-44-[ML11],10000,express,1,1911.76,400gmattlaminatedbothsides,bothsides,a4
4083,FL-170G-A4-44,10000,standard,3,355.82,170ggloss,bothsides,a4
12112,FL-135S-A4-40,10000,standard,2,244.52,135gsilk,oneside,a4
12113,FL-135S-A4-40,10000,express,0,268.97,135gsilk,oneside,a4
22933,FL-170S-US-44,10000,standard,3,137.07,170gsilk,bothsides,us
9875,FL-170S-AL-44,10000,standard,2,140.75,170gsilk,bothsides,along
9874,FL-170S-AL-44,10000,saver,6,134.31,170gsilk,bothsides,along
4084,FL-170G-A4-44,10000,express,1,384.67,170ggloss,bothsides,a4
1960,FL-250G-AL-44,10000,saver,6,151.79,250ggloss,bothsides,along
14120,FL-400S-A6-40-[ML11],10000,saver,5,332.64,400gmattlaminatedbothsides,oneside,a6
5860,FL-250S-VG-40,10000,standard,2,327.46,250gsilk,oneside,carrelarge
9963,FL-400S-XL-40-[ML11],10000,saver,5,892.39,400gmattlaminatedbothsides,oneside,xlong
9964,FL-400S-XL-40-[ML11],10000,standard,5,999.11,400gmattlaminatedbothsides,oneside,xlong
19278,FL-170H-A7-44,10000,express,1,90.8,170goffset,bothsides,a7
22934,FL-170S-US-44,10000,express,2,143.6,170gsilk,bothsides,us
221,FL-250S-VG-44,10000,standard,2,336.37,250gsilk,bothsides,carrelarge
10162,FL-170S-A7-40,10000,standard,2,53.24,170gsilk,oneside,a7
17978,FL-340H-US-40,10000,saver,6,420.43,300goffset,oneside,us
12292,FL-400S-A5-40-[GL11],10000,express,1,743.76,400gglosslaminatedbothsides,oneside,a5
4831,FL-400S-A4-40-[ML11],10000,express,1,1617.52,400gmattlaminatedbothsides,oneside,a4
20285,FL-400S-A6-44-[GL11],10000,express,1,444.3,400gglosslaminatedbothsides,bothsides,a6
12383,FL-250G-VK-44,10000,standard,2,143.57,250ggloss,bothsides,carresmall
12382,FL-250G-VK-44,10000,saver,6,122.03,250ggloss,bothsides,carresmall
8242,FL-170S-XL-44,10000,standard,2,254.83,170gsilk,bothsides,xlong
988,FL-400S-US-44-[GL11],10000,express,1,518.78,400gglosslaminatedbothsides,bothsides,us
3299,FL-400S-VG-44,10000,standard,1,829.87,400gsilk,bothsides,carrelarge
3298,FL-400S-VG-44,10000,saver,2,705.38,400gsilk,bothsides,carrelarge
19371,FL-135S-A6-40,10000,express,0,71.75,135gsilk,oneside,a6
19370,FL-135S-A6-40,10000,standard,2,65.83,135gsilk,oneside,a6
11502,FL-170S-A4-40,10000,express,0,374.32,170gsilk,oneside,a4
11501,FL-170S-A4-40,10000,standard,2,330.87,170gsilk,oneside,a4
11500,FL-170S-A4-40,10000,saver,4,281.24,170gsilk,oneside,a4
3089,FL-170S-AL-40,10000,saver,6,134.31,170gsilk,oneside,along
19369,FL-135S-A6-40,10000,saver,4,62.16,135gsilk,oneside,a6
3090,FL-170S-AL-40,10000,standard,2,140.75,170gsilk,oneside,along
1313,FL-170G-VG-40,10000,saver,6,267.18,170ggloss,oneside,carrelarge
15636,FL-170S-A6-40,10000,express,0,107.17,170gsilk,oneside,a6
3250,FL-170H-A6-40,10000,standard,3,111.68,170goffset,oneside,a6
2696,FL-135S-US-40,10000,express,1,107.58,135gsilk,oneside,us
10276,FL-135G-VM-44,10000,express,1,208.41,135ggloss,bothsides,carremedium
5390,FL-135G-XL-40,10000,standard,1,252.07,135ggloss,oneside,xlong
11774,FL-170G-XL-44,10000,saver,4,251.15,170ggloss,bothsides,xlong
5389,FL-135G-XL-40,10000,saver,4,208.83,135ggloss,oneside,xlong
11775,FL-170G-XL-44,10000,standard,1,291.63,170ggloss,bothsides,xlong
846,FL-170H-US-44,10000,saver,6,171.17,170goffset,bothsides,us
20284,FL-400S-A6-44-[GL11],10000,standard,3,401.78,400gglosslaminatedbothsides,bothsides,a6
2694,FL-135S-US-40,10000,saver,6,92.91,135gsilk,oneside,us
2695,FL-135S-US-40,10000,standard,3,97.8,135gsilk,oneside,us
17991,FL-170G-XL-40,10000,standard,1,291.63,170ggloss,oneside,xlong
17990,FL-170G-XL-40,10000,saver,4,251.15,170ggloss,oneside,xlong
8241,FL-170S-XL-44,10000,saver,6,241.95,170gsilk,bothsides,xlong
15634,FL-170S-A6-40,10000,saver,4,96.71,170gsilk,oneside,a6
4987,FL-170H-AL-44,10000,standard,3,167.43,170goffset,bothsides,along
10075,FL-170H-US-40,10000,express,1,183.27,170goffset,oneside,us
4986,FL-170H-AL-44,10000,saver,6,159.15,170goffset,bothsides,along
15635,FL-170S-A6-40,10000,standard,2,101.82,170gsilk,oneside,a6
3249,FL-170H-A6-40,10000,saver,6,106.1,170goffset,oneside,a6
20283,FL-400S-A6-44-[GL11],10000,saver,5,328.74,400gglosslaminatedbothsides,bothsides,a6
7454,FL-140H-VM-44,10000,standard,2,267.71,140goffset,bothsides,carremedium
16073,FL-170H-XL-44,10000,saver,6,263.11,170goffset,bothsides,xlong
3515,FL-140H-AL-40,10000,standard,2,190.43,140goffset,oneside,along
4988,FL-170H-AL-44,10000,express,1,174.79,170goffset,bothsides,along
1314,FL-170G-VG-40,10000,standard,3,290.75,170ggloss,oneside,carrelarge
16074,FL-170H-XL-44,10000,standard,3,275.99,170goffset,bothsides,xlong
10074,FL-170H-US-40,10000,standard,3,174.11,170goffset,oneside,us
17928,FL-140H-A6-40,10000,standard,2,199.63,140goffset,oneside,a6
987,FL-400S-US-44-[GL11],10000,standard,3,472.62,400gglosslaminatedbothsides,bothsides,us
16057,FL-250G-VM-40,10000,express,2,206.71,250ggloss,oneside,carremedium
7453,FL-140H-VM-44,10000,saver,6,255.75,140goffset,bothsides,carremedium
3514,FL-140H-AL-40,10000,saver,6,182.15,140goffset,oneside,along
11663,FL-400S-VK-44-[ML11],10000,standard,3,471.28,400gmattlaminatedbothsides,bothsides,carresmall
16055,FL-250G-VM-40,10000,saver,6,175.7,250ggloss,oneside,carremedium
6521,FL-170G-US-44,10000,saver,4,140.12,170ggloss,bothsides,us
10073,FL-170H-US-40,10000,saver,6,165.41,170goffset,oneside,us
2863,FL-250G-AL-40,10000,saver,6,151.79,250ggloss,oneside,along
16075,FL-170H-XL-44,10000,express,1,288.87,170goffset,bothsides,xlong
3629,FL-135S-A4-44,10000,express,0,283.13,135gsilk,bothsides,a4
18984,FL-250G-A7-44,10000,standard,2,67.96,250ggloss,bothsides,a7
18983,FL-250G-A7-44,10000,saver,6,57.77,250ggloss,bothsides,a7
3628,FL-135S-A4-44,10000,standard,2,257.39,135gsilk,bothsides,a4
11662,FL-400S-VK-44-[ML11],10000,saver,4,428.43,400gmattlaminatedbothsides,bothsides,carresmall
21828,FL-400S-VG-44-[ML11],10000,standard,5,1554.1,400gmattlaminatedbothsides,bothsides,carrelarge
16056,FL-250G-VM-40,10000,standard,3,191.21,250ggloss,oneside,carremedium
3627,FL-135S-A4-44,10000,saver,4,238.45,135gsilk,bothsides,a4
17927,FL-140H-A6-40,10000,saver,6,190.43,140goffset,oneside,a6
2270,FL-400S-A4-44,10000,saver,1,1107.41,400gsilk,bothsides,a4
21427,FL-250G-XL-44,15000,standard,2,427.79,250ggloss,bothsides,xlong
21426,FL-250G-XL-44,15000,saver,6,407.55,250ggloss,bothsides,xlong
17708,FL-170G-A7-44,15000,standard,2,73.14,170ggloss,bothsides,a7
23283,FL-140H-VM-40,15000,standard,2,379.95,140goffset,oneside,carremedium
23282,FL-140H-VM-40,15000,saver,6,361.55,140goffset,oneside,carremedium
10163,FL-170S-A7-40,15000,saver,6,63.07,170gsilk,oneside,a7
19796,FL-170S-VK-40,15000,saver,6,156.35,170gsilk,oneside,carresmall
2948,FL-400S-AL-44-[ML11],15000,standard,5,747.95,400gmattlaminatedbothsides,bothsides,along
11624,FL-400S-VK-44-[ML11],15000,standard,3,705.41,400gmattlaminatedbothsides,bothsides,carresmall
6724,FL-400S-VK-40,15000,standard,3,284.47,400gsilk,oneside,carresmall
23460,FL-170S-A6-44,15000,saver,6,126.08,170gsilk,bothsides,a6
7765,FL-400S-A5-44-[ML11],15000,express,1,1288.52,400gmattlaminatedbothsides,bothsides,a5
16172,FL-170H-XL-44,15000,saver,4,408.47,170goffset,bothsides,xlong
7764,FL-400S-A5-44-[ML11],15000,standard,3,1150.98,400gmattlaminatedbothsides,bothsides,a5
12004,FL-400S-US-40-[GL11],15000,express,1,723.35,400gglosslaminatedbothsides,oneside,us
13523,FL-400S-A5-40,15000,standard,3,758.74,400gsilk,oneside,a5
7763,FL-400S-A5-44-[ML11],15000,saver,5,958.93,400gmattlaminatedbothsides,bothsides,a5
10118,FL-170H-US-40,15000,saver,4,261.13,170goffset,oneside,us
13176,FL-400S-XL-44-[ML11],15000,saver,5,1295.35,400gmattlaminatedbothsides,bothsides,xlong
23461,FL-170S-A6-44,15000,standard,2,138.69,170gsilk,bothsides,a6
5278,FL-135G-AL-40,15000,saver,4,172.03,135ggloss,oneside,along
13522,FL-400S-A5-40,15000,saver,2,689.76,400gsilk,oneside,a5
13177,FL-400S-XL-44-[ML11],15000,standard,5,1454.51,400gmattlaminatedbothsides,bothsides,xlong
5144,FL-250G-A5-44,15000,standard,2,347.08,250ggloss,bothsides,a5
12003,FL-400S-US-40-[GL11],15000,standard,3,657.92,400gglosslaminatedbothsides,oneside,us
12002,FL-400S-US-40-[GL11],15000,saver,6,626.59,400gglosslaminatedbothsides,oneside,us
16173,FL-170H-XL-44,15000,standard,2,428.71,170goffset,bothsides,xlong
11623,FL-400S-VK-44-[ML11],15000,saver,4,641.29,400gmattlaminatedbothsides,bothsides,carresmall
17984,FL-340H-US-40,15000,saver,6,620.07,300goffset,oneside,us
3808,FL-400S-VM-40-[GL11],15000,saver,5,842.86,400gglosslaminatedbothsides,oneside,carremedium
22976,FL-170S-US-44,15000,standard,2,181.15,170gsilk,bothsides,us
3296,FL-400S-VG-44,15000,saver,1,1021.83,400gsilk,bothsides,carrelarge
21539,FL-400S-AL-40-[ML11],15000,saver,5,686.31,400gmattlaminatedbothsides,oneside,along
461,FL-400S-AL-40-[GL11],15000,standard,5,720.35,400gglosslaminatedbothsides,oneside,along
460,FL-400S-AL-40-[GL11],15000,saver,5,658.71,400gglosslaminatedbothsides,oneside,along
18633,FL-400S-A5-44-[GL11],15000,saver,5,910.96,400gglosslaminatedbothsides,bothsides,a5
18634,FL-400S-A5-44-[GL11],15000,standard,3,1085.41,400gglosslaminatedbothsides,bothsides,a5
18635,FL-400S-A5-44-[GL11],15000,express,1,1140.26,400gglosslaminatedbothsides,bothsides,a5
21540,FL-400S-AL-40-[ML11],15000,standard,5,747.95,400gmattlaminatedbothsides,oneside,along
22049,FL-340H-A5-40,15000,saver,6,795.79,300goffset,oneside,a5
5387,FL-135G-XL-40,15000,saver,4,281.51,135ggloss,oneside,xlong
2219,FL-170S-A5-40,15000,standard,2,246.31,170gsilk,oneside,a5
11197,FL-170H-VG-44,15000,saver,4,567.63,170goffset,bothsides,carrelarge
11198,FL-170H-VG-44,15000,standard,2,596.15,170goffset,bothsides,carrelarge
22876,FL-340H-A4-40,15000,saver,6,1453.59,300goffset,oneside,a4
1006,FL-400S-US-44-[GL11],15000,express,1,744.46,400gglosslaminatedbothsides,bothsides,us
4034,FL-400S-VK-40-[GL11],15000,saver,4,578.44,400gglosslaminatedbothsides,oneside,carresmall
2218,FL-170S-A5-40,15000,saver,6,209.66,170gsilk,oneside,a5
9179,FL-135G-A4-40,15000,saver,6,257.06,135ggloss,oneside,a4
9180,FL-135G-A4-40,15000,standard,2,299.02,135ggloss,oneside,a4
1234,FL-170G-VG-40,15000,saver,4,405.04,170ggloss,oneside,carrelarge
19797,FL-170S-VK-40,15000,standard,2,164.58,170gsilk,oneside,carresmall
7026,FL-170S-VG-44,15000,saver,4,344.05,170gsilk,bothsides,carrelarge
12053,FL-135S-A4-40,15000,saver,6,257.06,135gsilk,oneside,a4
20758,FL-400S-US-40,15000,standard,3,403.84,400gsilk,oneside,us
12054,FL-135S-A4-40,15000,standard,4,278.04,135gsilk,oneside,a4
12055,FL-135S-A4-40,15000,express,2,318.67,135gsilk,oneside,a4
6400,FL-170S-XL-40,15000,saver,6,346.83,170gsilk,oneside,xlong
20757,FL-400S-US-40,15000,saver,2,372.98,400gsilk,oneside,us
7027,FL-170S-VG-44,15000,standard,2,388.56,170gsilk,bothsides,carrelarge
3809,FL-400S-VM-40-[GL11],15000,standard,5,980.65,400gglosslaminatedbothsides,oneside,carremedium
21027,FL-170G-A5-44,15000,standard,2,247.49,170ggloss,bothsides,a5
541,FL-170H-A4-40,15000,standard,2,637.97,170goffset,oneside,a4
8346,FL-170S-VG-40,15000,standard,2,375.04,170gsilk,oneside,carrelarge
7940,FL-135G-A5-40,15000,saver,6,133.34,135ggloss,oneside,a5
22975,FL-170S-US-44,15000,saver,6,164.68,170gsilk,bothsides,us
1005,FL-400S-US-44-[GL11],15000,standard,3,678.55,400gglosslaminatedbothsides,bothsides,us
10164,FL-170S-A7-40,15000,standard,2,63.08,170gsilk,oneside,a7
5064,FL-170H-AL-44,15000,standard,2,251.15,170goffset,bothsides,along
5063,FL-170H-AL-44,15000,saver,4,239.19,170goffset,bothsides,along
3297,FL-400S-VG-44,15000,standard,3,1293.56,400gsilk,bothsides,carrelarge
2094,FL-400S-A7-40-[GL11],15000,standard,3,571.55,400gglosslaminatedbothsides,oneside,a7
14286,FL-140H-A6-44,15000,saver,6,242.87,140goffset,bothsides,a6
23180,FL-400S-XL-44,15000,standard,3,908.95,400gsilk,bothsides,xlong
23179,FL-400S-XL-44,15000,saver,6,865.71,400gsilk,bothsides,xlong
230,FL-250S-VG-44,15000,saver,6,446.49,250gsilk,bothsides,carrelarge
8345,FL-170S-VG-40,15000,saver,4,330.54,170gsilk,oneside,carrelarge
17707,FL-170G-A7-44,15000,saver,6,62.18,170ggloss,bothsides,a7
14287,FL-140H-A6-44,15000,standard,2,255.75,140goffset,bothsides,a6
2947,FL-400S-AL-44-[ML11],15000,saver,5,686.31,400gmattlaminatedbothsides,bothsides,along
11766,FL-170G-XL-44,15000,standard,2,366.15,170ggloss,bothsides,xlong
2093,FL-400S-A7-40-[GL11],15000,saver,5,281.48,400gglosslaminatedbothsides,oneside,a7
7941,FL-135G-A5-40,15000,standard,2,156.87,135ggloss,oneside,a5
11765,FL-170G-XL-44,15000,saver,4,348.67,170ggloss,bothsides,xlong
13556,FL-250S-A5-44,15000,saver,6,295.02,250gsilk,bothsides,a5
13557,FL-250S-A5-44,15000,standard,3,322.08,250gsilk,bothsides,a5
22877,FL-340H-A4-40,15000,standard,2,1526.27,300goffset,oneside,a4
13558,FL-250S-A5-44,15000,express,1,390.34,250gsilk,bothsides,a5
14802,FL-250S-VK-44,15000,standard,2,186.35,250gsilk,bothsides,carresmall
14801,FL-250S-VK-44,15000,saver,6,158.38,250gsilk,bothsides,carresmall
4035,FL-400S-VK-40-[GL11],15000,standard,3,608.88,400gglosslaminatedbothsides,oneside,carresmall
540,FL-170H-A4-40,15000,saver,4,606.09,170goffset,oneside,a4
21026,FL-170G-A5-44,15000,saver,6,210.37,170ggloss,bothsides,a5
6723,FL-400S-VK-40,15000,saver,6,270.24,400gsilk,oneside,carresmall
16053,FL-250G-VM-40,15000,saver,6,240.34,250ggloss,oneside,carremedium
6401,FL-170S-XL-40,15000,standard,2,364.31,170gsilk,oneside,xlong
5143,FL-250G-A5-44,15000,saver,6,295.02,250ggloss,bothsides,a5
22179,FL-140H-XL-40,15000,saver,6,436.07,140goffset,oneside,xlong
20015,FL-400S-VK-40-[ML11],15000,saver,4,578.7,400gmattlaminatedbothsides,oneside,carresmall
2732,FL-135S-US-40,15000,express,1,144.83,135gsilk,oneside,us
6441,FL-135G-VK-44,15000,saver,4,95.92,135ggloss,bothsides,carresmall
1787,FL-250S-A5-40,15000,express,2,297.76,250gsilk,oneside,a5
730,FL-170H-VM-40,15000,saver,4,309.11,170goffset,oneside,carremedium
11115,FL-250S-VK-40,15000,saver,6,157.31,250gsilk,oneside,carresmall
1786,FL-250S-A5-40,15000,standard,4,261.16,250gsilk,oneside,a5
1785,FL-250S-A5-40,15000,saver,6,252.99,250gsilk,oneside,a5
5388,FL-135G-XL-40,15000,standard,2,295.31,135ggloss,oneside,xlong
10772,FL-170H-VK-44,15000,saver,4,180.31,170goffset,bothsides,carresmall
2606,FL-135G-XL-44,15000,standard,2,295.31,135ggloss,bothsides,xlong
11116,FL-250S-VK-40,15000,standard,2,165.59,250gsilk,oneside,carresmall
4400,FL-170S-A5-44,15000,standard,2,247.49,170gsilk,bothsides,a5
2731,FL-135S-US-40,15000,standard,3,131.66,135gsilk,oneside,us
4399,FL-170S-A5-44,15000,saver,6,210.37,170gsilk,bothsides,a5
18479,FL-250S-A6-44,15000,saver,6,135.68,250gsilk,bothsides,a6
18480,FL-250S-A6-44,15000,standard,3,158.45,250gsilk,bothsides,a6
18481,FL-250S-A6-44,15000,express,2,179.52,250gsilk,bothsides,a6
2730,FL-135S-US-40,15000,saver,6,125.08,135gsilk,oneside,us
21904,FL-250S-A4-44,15000,saver,6,507.0,250gsilk,bothsides,a4
20288,FL-400S-A6-44-[GL11],15000,express,1,660.73,400gglosslaminatedbothsides,bothsides,a6
20287,FL-400S-A6-44-[GL11],15000,standard,3,599.57,400gglosslaminatedbothsides,bothsides,a6
19944,FL-170H-A4-44,15000,saver,4,618.83,170goffset,bothsides,a4
731,FL-170H-VM-40,15000,standard,2,324.75,170goffset,oneside,carremedium
16813,FL-140H-A4-40,15000,standard,2,855.59,140goffset,oneside,a4
16812,FL-140H-A4-40,15000,saver,6,815.11,140goffset,oneside,a4
16473,FL-250G-A7-40,15000,saver,6,76.26,250ggloss,oneside,a7
16474,FL-250G-A7-40,15000,standard,2,89.73,250ggloss,oneside,a7
20016,FL-400S-VK-40-[ML11],15000,standard,3,609.16,400gmattlaminatedbothsides,oneside,carresmall
10492,FL-250G-A5-40,15000,saver,6,252.99,250ggloss,oneside,a5
2463,FL-170H-XL-40,15000,standard,2,428.71,170goffset,oneside,xlong
3179,FL-170H-A6-40,15000,saver,4,152.02,170goffset,oneside,a6
10493,FL-250G-A5-40,15000,standard,2,289.59,250ggloss,oneside,a5
14728,FL-170G-AL-40,15000,standard,2,222.63,170ggloss,oneside,along
9073,FL-170G-A7-40,15000,saver,6,51.07,170ggloss,oneside,a7
9074,FL-170G-A7-40,15000,standard,2,60.08,170ggloss,oneside,a7
11891,FL-170S-VM-40,15000,saver,4,180.96,170gsilk,oneside,carremedium
11892,FL-170S-VM-40,15000,standard,2,193.56,170gsilk,oneside,carremedium
2605,FL-135G-XL-44,15000,saver,4,281.51,135ggloss,bothsides,xlong
6990,FL-400S-VM-40-[ML11],15000,saver,5,880.86,400gmattlaminatedbothsides,oneside,carremedium
6991,FL-400S-VM-40-[ML11],15000,standard,5,1018.42,400gmattlaminatedbothsides,oneside,carremedium
13343,FL-400S-A5-40-[ML11],15000,express,1,1111.81,400gmattlaminatedbothsides,oneside,a5
13342,FL-400S-A5-40-[ML11],15000,standard,3,1004.03,400gmattlaminatedbothsides,oneside,a5
13341,FL-400S-A5-40-[ML11],15000,saver,5,905.88,400gmattlaminatedbothsides,oneside,a5
14727,FL-170G-AL-40,15000,saver,4,211.59,170ggloss,oneside,along
2462,FL-170H-XL-40,15000,saver,4,408.47,170goffset,oneside,xlong
21861,FL-400S-VG-44-[ML11],15000,saver,5,1800.57,400gmattlaminatedbothsides,bothsides,carrelarge
21862,FL-400S-VG-44-[ML11],15000,standard,5,2064.12,400gmattlaminatedbothsides,bothsides,carrelarge
14935,FL-170H-VG-40,15000,saver,4,567.63,170goffset,oneside,carrelarge
14936,FL-170H-VG-40,15000,standard,2,596.15,170goffset,oneside,carrelarge
3180,FL-170H-A6-40,15000,standard,2,159.98,170goffset,oneside,a6
8761,FL-400S-US-40-[ML11],15000,express,1,723.35,400gmattlaminatedbothsides,oneside,us
8760,FL-400S-US-40-[ML11],15000,standard,3,657.92,400gmattlaminatedbothsides,oneside,us
10773,FL-170H-VK-44,15000,standard,2,189.51,170goffset,bothsides,carresmall
8759,FL-400S-US-40-[ML11],15000,saver,6,626.59,400gmattlaminatedbothsides,oneside,us
3505,FL-140H-AL-40,15000,standard,2,255.75,140goffset,oneside,along
19945,FL-170H-A4-44,15000,standard,2,651.4,170goffset,bothsides,a4
22050,FL-340H-A5-40,15000,standard,2,835.35,300goffset,oneside,a5
20286,FL-400S-A6-44-[GL11],15000,saver,5,492.09,400gglosslaminatedbothsides,bothsides,a6
20280,FL-170H-A6-44,15000,standard,2,176.53,170goffset,bothsides,a6
20279,FL-170H-A6-44,15000,saver,4,167.7,170goffset,bothsides,a6
16714,FL-250G-XL-40,15000,saver,6,407.55,250ggloss,oneside,xlong
8940,FL-400S-VG-40-[ML11],15000,standard,5,2006.73,400gmattlaminatedbothsides,oneside,carrelarge
59,FL-400S-A4-44-[GL11],15000,saver,5,1800.6,400gglosslaminatedbothsides,bothsides,a4
13233,FL-400S-US-44,15000,standard,3,561.9,400gsilk,bothsides,us
13232,FL-400S-US-44,15000,saver,2,383.37,400gsilk,bothsides,us
8939,FL-400S-VG-40-[ML11],15000,saver,5,1743.12,400gmattlaminatedbothsides,oneside,carrelarge
6442,FL-135G-VK-44,15000,standard,2,100.97,135ggloss,bothsides,carresmall
6237,FL-250S-US-44,15000,express,2,257.8,250gsilk,bothsides,us
6236,FL-250S-US-44,15000,standard,3,246.08,250gsilk,bothsides,us
18271,FL-170G-AL-44,15000,standard,2,222.63,170ggloss,bothsides,along
6235,FL-250S-US-44,15000,saver,6,234.36,250gsilk,bothsides,us
22180,FL-140H-XL-40,15000,standard,2,458.15,140goffset,oneside,xlong
18270,FL-170G-AL-44,15000,saver,4,211.59,170ggloss,bothsides,along
17985,FL-340H-US-40,15000,standard,2,651.35,300goffset,oneside,us
16054,FL-250G-VM-40,15000,standard,2,255.85,250ggloss,oneside,carremedium
20903,FL-250G-VG-44,15000,saver,6,481.66,250ggloss,bothsides,carrelarge
20904,FL-250G-VG-44,15000,standard,2,553.26,250ggloss,bothsides,carrelarge
5279,FL-135G-AL-40,15000,standard,2,181.23,135ggloss,oneside,along
17539,FL-400S-A7-44-[ML11],15000,standard,2,596.96,400gmattlaminatedbothsides,bothsides,a7
17538,FL-400S-A7-44-[ML11],15000,saver,5,287.96,400gmattlaminatedbothsides,bothsides,a7
17630,FL-250G-A6-44,15000,saver,6,140.68,250ggloss,bothsides,a6
60,FL-400S-A4-44-[GL11],15000,standard,3,2134.99,400gglosslaminatedbothsides,bothsides,a4
17631,FL-250G-A6-44,15000,standard,2,158.45,250ggloss,bothsides,a6
16715,FL-250G-XL-40,15000,standard,2,427.79,250ggloss,oneside,xlong
61,FL-400S-A4-44-[GL11],15000,express,1,2243.42,400gglosslaminatedbothsides,bothsides,a4
4392,FL-135G-VG-44,15000,saver,4,279.11,135ggloss,bothsides,carrelarge
10119,FL-170H-US-40,15000,standard,2,274.89,170goffset,oneside,us
4393,FL-135G-VG-44,15000,standard,2,307.03,135ggloss,bothsides,carrelarge
21906,FL-250S-A4-44,15000,express,2,623.83,250gsilk,bothsides,a4
940,FL-170H-US-44,15000,standard,2,274.89,170goffset,bothsides,us
939,FL-170H-US-44,15000,saver,4,261.13,170goffset,bothsides,us
1611,FL-400S-A7-44-[GL11],15000,saver,5,287.96,400gglosslaminatedbothsides,bothsides,a7
13690,FL-170G-VK-40,15000,saver,4,133.28,170ggloss,oneside,carresmall
22322,FL-170H-AL-40,15000,standard,2,251.15,170goffset,oneside,along
22321,FL-170H-AL-40,15000,saver,4,239.19,170goffset,oneside,along
3554,FL-135S-A4-44,15000,saver,6,300.11,135gsilk,bothsides,a4
19350,FL-135S-A6-40,15000,express,1,105.85,135gsilk,oneside,a6
19349,FL-135S-A6-40,15000,standard,3,95.92,135gsilk,oneside,a6
19348,FL-135S-A6-40,15000,saver,6,89.79,135gsilk,oneside,a6
13691,FL-170G-VK-40,15000,standard,2,156.8,170ggloss,oneside,carresmall
3555,FL-135S-A4-44,15000,standard,4,354.59,135gsilk,bothsides,a4
14991,FL-250S-VM-40,15000,saver,6,227.04,250gsilk,oneside,carremedium
3556,FL-135S-A4-44,15000,express,1,491.26,135gsilk,bothsides,a4
