,Quantity,Tax,Size,Paper Type,Lamination,Sides Printed,Turnaround,PriceExpress,Production Days Express,Express Sku
1596,500,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Single Sided,,34.75,1,FLY-610-608-616-563-EXPRESS
1597,500,0.0,A5,170gsm Art Paper Gloss Finish,None,Single Sided,,34.75,1,FLY-515-526-479-512-EXPRESS
1598,500,0.0,Square 105mm x 105mm,350gsm Recycled Uncoated,None,Double Sided,,37.62,1,FLY-610-557-699-506-EXPRESS
1599,500,0.0,Square 105mm x 105mm,170gsm Art Paper Silk Finish,None,Single Sided,,21.84,1,FLY-647-603-648-602-EXPRESS
1601,500,0.2,A3,130gsm Art Paper Gloss Finish,None,Double Sided,,62.7,1,FLY-659-662-515-599-EXPRESS
1603,500,0.0,Square 105mm x 105mm,350gsm Recycled Uncoated,None,Single Sided,,35.74,1,FLY-649-568-645-610-EXPRESS
1604,500,0.2,A7,350gsm Art Board Silk Finish,None,Single Sided,,20.84,1,FLY-473-615-513-661-EXPRESS
1605,500,0.2,A7,100gsm Premium Smooth White Paper,None,Double Sided,,17.56,2,FLY-519-612-554-521-EXPRESS
1606,500,0.0,Square 105mm x 105mm,170gsm Art Paper Silk Finish,None,Double Sided,,22.99,1,FLY-570-470-600-606-EXPRESS
1607,500,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Single Sided,,46.66,1,FLY-510-623-603-607-EXPRESS
1609,500,0.0,A7,170gsm Art Paper Gloss Finish,None,Single Sided,,17.86,1,FLY-619-694-464-473-EXPRESS
1610,500,0.0,A4,130gsm Art Paper Silk Finish,None,Single Sided,,45.67,1,FLY-699-606-565-557-EXPRESS
1611,500,0.2,A7,450gsm Art Board Silk Finish,None,Double Sided,,26.12,1,FLY-522-557-558-563-EXPRESS
1612,500,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Single Sided,,29.79,1,FLY-614-656-453-557-EXPRESS
1613,500,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Single Sided,,32.76,1,FLY-646-566-513-514-EXPRESS
1614,500,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Single Sided,,18.86,1,FLY-563-655-515-563-EXPRESS
1615,500,0.0,A7,130gsm Art Paper Gloss Finish,None,Single Sided,,16.39,1,FLY-662-658-660-553-EXPRESS
1616,500,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Double Sided,,31.35,1,FLY-405-508-523-603-EXPRESS
1618,500,0.0,A5,350gsm Recycled Uncoated,None,Single Sided,,45.67,1,FLY-565-606-600-651-EXPRESS
1621,500,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Single Sided,,89.34,1,FLY-508-612-611-702-EXPRESS
1622,500,0.2,A4,100gsm Premium Smooth White Paper,None,Single Sided,,36.53,2,FLY-520-565-521-515-EXPRESS
1624,500,0.0,A5,300gsm Art Board Coated,None,Double Sided,,49.12,1,FLY-565-564-512-569-EXPRESS
1625,500,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Double Sided,,54.34,1,FLY-608-511-549-465-EXPRESS
1627,500,0.0,Square 210mm x 210mm,350gsm Recycled Uncoated,None,Double Sided,,83.6,1,FLY-652-540-557-656-EXPRESS
1628,500,0.2,A3,130gsm Art Paper Gloss Finish,None,Single Sided,,59.56,1,FLY-702-614-473-603-EXPRESS
1629,500,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Double Sided,,29.26,1,FLY-519-505-603-518-EXPRESS
1630,500,0.0,A6,450gsm Art Board Silk Finish,None,Double Sided,,38.66,1,FLY-513-464-462-503-EXPRESS
1633,500,0.0,A4,170gsm Art Paper Silk Finish,None,Double Sided,,67.92,1,FLY-529-515-554-610-EXPRESS
1634,500,0.0,1/3 A4 (DL),350gsm Recycled Uncoated,None,Single Sided,,37.73,1,FLY-645-614-556-656-EXPRESS
1640,500,0.0,A5,300gsm Art Board Coated,None,Single Sided,,46.66,1,FLY-466-701-515-519-EXPRESS
1641,500,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Double Sided,,67.92,1,FLY-572-609-553-554-EXPRESS
1642,500,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Single Sided,,99.28,1,FLY-463-599-525-650-EXPRESS
1643,500,0.0,A6,300gsm Art Board Coated,None,Double Sided,,29.26,1,FLY-616-510-520-657-EXPRESS
1644,500,0.2,A5,100gsm Premium Smooth White Paper,None,Double Sided,,25.92,2,FLY-605-653-555-522-EXPRESS
1646,500,0.2,A5,120gsm Premium Smooth White Paper,None,Single Sided,,30.78,2,FLY-559-465-507-463-EXPRESS
1647,500,0.0,A5,350gsm Recycled Uncoated,None,Double Sided,,48.07,1,FLY-558-611-509-468-EXPRESS
1648,500,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Single Sided,,21.84,1,FLY-513-562-602-563-EXPRESS
1649,500,0.0,A3,350gsm Art Board Silk Finish,None,Single Sided,,129.05,1,FLY-514-561-525-612-EXPRESS
1650,500,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Single Sided,,21.35,1,FLY-453-522-524-458-EXPRESS
1652,500,0.0,A4,130gsm Art Paper Gloss Finish,None,Double Sided,,48.07,1,FLY-527-519-549-523-EXPRESS
1655,500,0.0,A6,170gsm Art Paper Silk Finish,None,Single Sided,,21.84,1,FLY-515-565-509-421-EXPRESS
1656,500,0.2,A3,170gsm Art Paper Gloss Finish,None,Single Sided,,89.34,1,FLY-466-600-516-467-EXPRESS
1657,500,0.0,A4,300gsm Art Board Coated,None,Single Sided,,89.34,1,FLY-550-608-599-516-EXPRESS
1659,500,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Single Sided,,45.67,1,FLY-559-699-613-611-EXPRESS
1661,500,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Single Sided,,51.62,1,FLY-610-562-605-516-EXPRESS
1663,500,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Single Sided,,64.53,1,FLY-506-554-607-507-EXPRESS
1664,500,0.2,A3,300gsm Art Board Coated,None,Single Sided,,124.09,1,FLY-699-516-565-577-EXPRESS
1665,500,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Double Sided,,94.05,1,FLY-555-609-514-509-EXPRESS
1666,500,0.2,A6,120gsm Premium Smooth White Paper,None,Double Sided,,24.55,2,FLY-556-604-569-542-EXPRESS
1668,500,0.0,A4,170gsm Art Paper Silk Finish,None,Single Sided,,64.53,1,FLY-559-569-613-566-EXPRESS
1669,500,0.0,A3,350gsm Recycled Uncoated,None,Double Sided,,189.72,1,FLY-513-549-508-562-EXPRESS
1672,500,0.2,A3,100gsm Premium Smooth White Paper,None,Double Sided,,71.06,2,FLY-653-525-608-523-EXPRESS
1673,500,0.0,A6,130gsm Art Paper Gloss Finish,None,Double Sided,,19.86,1,FLY-500-562-558-563-EXPRESS
1674,500,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Single Sided,,21.35,1,FLY-657-602-552-650-EXPRESS
1675,500,0.2,A6,100gsm Premium Smooth White Paper,None,Double Sided,,19.65,2,FLY-696-612-513-616-EXPRESS
1678,500,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Double Sided,,31.35,1,FLY-513-607-622-594-EXPRESS
1679,500,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Double Sided,,49.12,1,FLY-615-560-513-413-EXPRESS
1680,500,0.0,A4,130gsm Art Paper Silk Finish,None,Double Sided,,48.07,1,FLY-611-505-479-573-EXPRESS
1681,500,0.0,A4,350gsm Art Board Silk Finish,None,Single Sided,,99.28,1,FLY-601-547-654-469-EXPRESS
1683,500,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Double Sided,,24.55,2,FLY-611-551-613-514-EXPRESS
1687,500,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Double Sided,,19.65,2,FLY-462-558-560-613-EXPRESS
1692,500,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Single Sided,,32.76,1,FLY-430-572-561-610-EXPRESS
1693,500,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Double Sided,,21.74,2,FLY-596-707-472-648-EXPRESS
1696,500,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Single Sided,,18.67,2,FLY-704-461-567-565-EXPRESS
1697,500,0.0,1/3 A4 (DL),170gsm Art Paper Silk Finish,None,Single Sided,,23.83,1,FLY-645-577-696-648-EXPRESS
1698,500,0.2,A7,300gsm Art Board Coated,None,Double Sided,,21.94,1,FLY-461-565-472-656-EXPRESS
1699,500,0.0,A5,130gsm Art Paper Silk Finish,None,Double Sided,,31.35,1,FLY-548-601-610-618-EXPRESS
1701,500,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Double Sided,,19.86,1,FLY-427-575-563-517-EXPRESS
1702,500,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Single Sided,,29.79,1,FLY-561-556-555-699-EXPRESS
1704,500,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Single Sided,,45.67,1,FLY-548-462-573-566-EXPRESS
1705,500,0.0,A6,170gsm Art Paper Silk Finish,None,Double Sided,,22.99,1,FLY-510-649-513-464-EXPRESS
1706,500,0.2,A7,120gsm Premium Smooth White Paper,None,Double Sided,,21.94,2,FLY-511-520-552-520-EXPRESS
1707,500,0.2,A6,100gsm Premium Smooth White Paper,None,Single Sided,,18.67,2,FLY-512-546-656-611-EXPRESS
1708,500,0.2,A3,170gsm Art Paper Silk Finish,None,Single Sided,,89.34,1,FLY-464-561-425-544-EXPRESS
1709,500,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Double Sided,,27.17,2,FLY-658-517-526-603-EXPRESS
1710,500,0.0,Square 210mm x 210mm,170gsm Art Paper Silk Finish,None,Double Sided,,67.92,1,FLY-506-603-615-609-EXPRESS
1712,500,0.0,A5,350gsm Art Board Silk Finish,None,Single Sided,,51.62,1,FLY-567-509-615-698-EXPRESS
1713,500,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Double Sided,,36.58,1,FLY-505-666-521-419-EXPRESS
1714,500,0.0,A4,130gsm Art Paper Gloss Finish,None,Single Sided,,45.67,1,FLY-601-697-615-463-EXPRESS
1716,500,0.2,A6,120gsm Premium Smooth White Paper,None,Single Sided,,23.33,2,FLY-520-699-614-508-EXPRESS
1718,500,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Double Sided,,48.07,2,FLY-516-600-653-599-EXPRESS
1719,500,0.0,A7,130gsm Art Paper Gloss Finish,None,Double Sided,,17.25,1,FLY-661-510-586-608-EXPRESS
1720,500,0.0,Square 210mm x 210mm,450gsm Art Board Silk Finish,None,Double Sided,,121.22,1,FLY-503-564-517-557-EXPRESS
1721,500,0.0,A7,130gsm Art Paper Silk Finish,None,Single Sided,,16.39,1,FLY-659-703-572-557-EXPRESS
1723,500,0.0,A6,300gsm Art Board Coated,None,Single Sided,,27.8,1,FLY-525-602-433-476-EXPRESS
1725,500,0.2,A3,100gsm Premium Smooth White Paper,None,Single Sided,,67.51,2,FLY-554-663-652-568-EXPRESS
1726,500,0.0,A5,130gsm Art Paper Silk Finish,None,Single Sided,,29.79,1,FLY-476-519-554-612-EXPRESS
1727,500,0.0,Square 105mm x 105mm,450gsm Art Board Silk Finish,None,Single Sided,,36.73,1,FLY-554-524-511-559-EXPRESS
1728,500,0.0,A6,130gsm Art Paper Silk Finish,None,Double Sided,,19.86,1,FLY-468-610-464-468-EXPRESS
1731,500,0.2,A4,120gsm Premium Smooth White Paper,None,Single Sided,,45.67,2,FLY-606-563-558-465-EXPRESS
1732,500,0.0,A7,130gsm Art Paper Silk Finish,None,Double Sided,,17.25,1,FLY-609-553-609-462-EXPRESS
1733,500,0.0,A7,170gsm Art Paper Silk Finish,None,Single Sided,,17.86,1,FLY-553-613-506-657-EXPRESS
1737,500,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Double Sided,,34.48,1,FLY-565-515-598-512-EXPRESS
1738,500,0.2,A3,120gsm Premium Smooth White Paper,None,Single Sided,,84.38,2,FLY-689-461-464-565-EXPRESS
1740,500,0.0,A6,170gsm Art Paper Gloss Finish,None,Single Sided,,21.84,1,FLY-474-708-604-652-EXPRESS
1742,500,0.0,A4,350gsm Recycled Uncoated,None,Single Sided,,79.42,1,FLY-569-562-466-614-EXPRESS
1744,500,0.2,Square 210mm x 210mm,100gsm Premium Smooth White Paper,None,Single Sided,,36.53,2,FLY-506-518-610-467-EXPRESS
1746,500,0.2,A5,120gsm Premium Smooth White Paper,None,Double Sided,,32.4,2,FLY-563-563-578-564-EXPRESS
1747,500,0.2,A7,300gsm Art Board Coated,None,Single Sided,,20.84,1,FLY-655-517-515-527-EXPRESS
1748,500,0.0,A3,350gsm Recycled Uncoated,None,Single Sided,,186.76,1,FLY-560-656-562-519-EXPRESS
1749,500,0.0,A6,130gsm Art Paper Silk Finish,None,Single Sided,,18.86,1,FLY-649-529-558-466-EXPRESS
1753,500,0.2,A4,100gsm Premium Smooth White Paper,None,Double Sided,,38.46,2,FLY-561-511-476-552-EXPRESS
1754,500,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Double Sided,,32.4,2,FLY-567-666-644-514-EXPRESS
1755,500,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Double Sided,,36.58,1,FLY-521-560-563-701-EXPRESS
1756,500,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Double Sided,,28.22,1,FLY-509-515-644-514-EXPRESS
1758,500,0.0,A7,350gsm Recycled Uncoated,None,Single Sided,,27.8,1,FLY-460-510-563-650-EXPRESS
1759,500,0.2,A3,170gsm Art Paper Silk Finish,None,Double Sided,,94.05,1,FLY-459-460-602-517-EXPRESS
1760,500,0.0,A6,450gsm Art Board Silk Finish,None,Single Sided,,36.73,1,FLY-569-565-651-515-EXPRESS
1761,500,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Single Sided,,26.81,1,FLY-543-472-525-562-EXPRESS
1762,500,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Double Sided,,104.5,1,FLY-559-497-514-462-EXPRESS
1763,500,0.0,A7,350gsm Recycled Uncoated,None,Double Sided,,29.26,1,FLY-520-614-516-651-EXPRESS
1765,500,0.0,Square 148mm x 148mm,450gsm Art Board Silk Finish,None,Single Sided,,64.53,1,FLY-564-657-573-525-EXPRESS
1768,500,0.0,Square 148mm x 148mm,350gsm Recycled Uncoated,None,Single Sided,,45.67,1,FLY-608-603-467-564-EXPRESS
1771,500,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Double Sided,,22.46,1,FLY-519-612-566-654-EXPRESS
1772,500,0.2,A7,450gsm Art Board Silk Finish,None,Single Sided,,24.82,1,FLY-608-704-510-564-EXPRESS
1773,500,0.0,A5,130gsm Art Paper Gloss Finish,None,Single Sided,,29.79,1,FLY-515-610-523-493-EXPRESS
1776,500,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Single Sided,,25.81,2,FLY-554-615-567-604-EXPRESS
1777,500,0.2,A7,120gsm Premium Smooth White Paper,None,Single Sided,,20.84,2,FLY-546-601-601-555-EXPRESS
1778,500,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Single Sided,,23.83,1,FLY-651-559-556-596-EXPRESS
1779,500,0.2,A3,120gsm Premium Smooth White Paper,None,Double Sided,,88.82,2,FLY-462-603-607-656-EXPRESS
1781,500,0.0,A7,170gsm Art Paper Silk Finish,None,Double Sided,,18.81,1,FLY-463-599-607-559-EXPRESS
1782,500,0.2,A7,100gsm Premium Smooth White Paper,None,Single Sided,,16.68,2,FLY-665-709-560-606-EXPRESS
1783,500,0.0,A5,170gsm Art Paper Silk Finish,None,Single Sided,,34.75,1,FLY-572-515-518-622-EXPRESS
1784,500,0.0,A4,300gsm Art Board Coated,None,Double Sided,,94.05,1,FLY-515-606-707-604-EXPRESS
1786,500,0.0,A5,170gsm Art Paper Silk Finish,None,Double Sided,,36.58,1,FLY-564-574-602-511-EXPRESS
1788,500,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Single Sided,,30.78,2,FLY-611-506-603-654-EXPRESS
1789,500,0.2,A3,170gsm Art Paper Gloss Finish,None,Double Sided,,94.05,1,FLY-419-553-522-705-EXPRESS
1790,500,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Single Sided,,20.65,2,FLY-569-513-607-564-EXPRESS
1792,500,0.0,A6,350gsm Recycled Uncoated,None,Double Sided,,37.62,1,FLY-563-657-517-649-EXPRESS
1793,500,0.2,A5,100gsm Premium Smooth White Paper,None,Single Sided,,24.62,2,FLY-498-661-556-469-EXPRESS
1794,500,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Double Sided,,25.92,2,FLY-512-552-606-524-EXPRESS
1795,500,0.0,Square 148mm x 148mm,450gsm Art Board Silk Finish,None,Double Sided,,67.92,1,FLY-655-551-658-522-EXPRESS
1796,500,0.0,A6,350gsm Recycled Uncoated,None,Single Sided,,35.74,1,FLY-508-566-562-601-EXPRESS
1797,500,0.0,A4,170gsm Art Paper Gloss Finish,None,Single Sided,,64.53,1,FLY-460-464-476-563-EXPRESS
1798,500,0.0,Square 210mm x 210mm,170gsm Art Paper Silk Finish,None,Single Sided,,64.53,1,FLY-470-519-612-518-EXPRESS
1800,500,0.0,A4,170gsm Art Paper Gloss Finish,None,Double Sided,,67.92,1,FLY-507-621-528-659-EXPRESS
1801,500,0.0,Square 148mm x 148mm,350gsm Recycled Uncoated,None,Double Sided,,48.07,1,FLY-562-514-461-463-EXPRESS
1802,500,0.0,A4,350gsm Recycled Uncoated,None,Double Sided,,83.6,1,FLY-651-559-558-560-EXPRESS
1804,500,0.0,Square 105mm x 105mm,450gsm Art Board Silk Finish,None,Double Sided,,38.66,1,FLY-507-564-557-478-EXPRESS
1805,500,0.2,A3,300gsm Art Board Coated,None,Double Sided,,130.62,1,FLY-612-568-659-556-EXPRESS
1806,1000,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Double Sided,,21.94,1,FLY-427-575-563-517-EXPRESS
1807,1000,0.0,A7,130gsm Art Paper Gloss Finish,None,Single Sided,,16.87,1,FLY-662-658-660-553-EXPRESS
1808,1000,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Single Sided,,20.84,1,FLY-563-655-515-563-EXPRESS
1809,1000,0.0,Square 148mm x 148mm,350gsm Recycled Uncoated,None,Single Sided,,69.5,1,FLY-608-603-467-564-EXPRESS
1812,1000,0.0,A4,350gsm Recycled Uncoated,None,Double Sided,,125.4,1,FLY-651-559-558-560-EXPRESS
1816,1000,0.0,Square 148mm x 148mm,450gsm Art Board Silk Finish,None,Single Sided,,99.28,1,FLY-564-657-573-525-EXPRESS
1817,1000,0.0,A6,300gsm Art Board Coated,None,Double Sided,,38.66,1,FLY-616-510-520-657-EXPRESS
1818,1000,0.0,A7,170gsm Art Paper Silk Finish,None,Double Sided,,20.9,1,FLY-463-599-607-559-EXPRESS
1820,1000,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Single Sided,,65.53,1,FLY-510-623-603-607-EXPRESS
1821,1000,0.0,A6,170gsm Art Paper Silk Finish,None,Single Sided,,24.82,1,FLY-515-565-509-421-EXPRESS
1822,1000,0.0,Square 105mm x 105mm,350gsm Recycled Uncoated,None,Single Sided,,43.68,1,FLY-649-568-645-610-EXPRESS
1823,1000,0.0,A5,350gsm Recycled Uncoated,None,Double Sided,,73.15,1,FLY-558-611-509-468-EXPRESS
1827,1000,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Single Sided,,23.03,2,FLY-569-513-607-564-EXPRESS
1828,1000,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Double Sided,,29.26,2,FLY-512-552-606-524-EXPRESS
1829,1000,0.0,A5,130gsm Art Paper Gloss Finish,None,Single Sided,,36.73,1,FLY-515-610-523-493-EXPRESS
1830,1000,0.0,A5,300gsm Art Board Coated,None,Double Sided,,68.97,1,FLY-565-564-512-569-EXPRESS
1831,1000,0.2,A3,130gsm Art Paper Gloss Finish,None,Double Sided,,83.6,1,FLY-659-662-515-599-EXPRESS
1832,1000,0.0,Square 210mm x 210mm,350gsm Recycled Uncoated,None,Double Sided,,125.4,1,FLY-652-540-557-656-EXPRESS
1833,1000,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Double Sided,,25.08,1,FLY-519-612-566-654-EXPRESS
1835,1000,0.2,A3,130gsm Art Paper Gloss Finish,None,Single Sided,,79.42,1,FLY-702-614-473-603-EXPRESS
1836,1000,0.2,A7,450gsm Art Board Silk Finish,None,Single Sided,,33.75,1,FLY-608-704-510-564-EXPRESS
1841,1000,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Single Sided,,36.73,1,FLY-698-715-508-600-EXPRESS
1842,1000,0.2,A3,170gsm Art Paper Silk Finish,None,Double Sided,,125.4,1,FLY-459-460-602-517-EXPRESS
1843,1000,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Double Sided,,38.66,1,FLY-519-505-603-518-EXPRESS
1844,1000,0.0,A7,350gsm Recycled Uncoated,None,Single Sided,,31.77,1,FLY-460-510-563-650-EXPRESS
1846,1000,0.2,A5,100gsm Premium Smooth White Paper,None,Double Sided,,29.26,2,FLY-605-653-555-522-EXPRESS
1847,1000,0.0,A7,130gsm Art Paper Silk Finish,None,Double Sided,,17.77,1,FLY-609-553-609-462-EXPRESS
1848,1000,0.2,A4,100gsm Premium Smooth White Paper,None,Single Sided,,47.65,2,FLY-520-565-521-515-EXPRESS
1849,1000,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Single Sided,,84.38,1,FLY-506-554-607-507-EXPRESS
1851,1000,0.2,A4,120gsm Premium Smooth White Paper,None,Single Sided,,59.56,2,FLY-606-563-558-465-EXPRESS
1853,1000,0.2,A6,100gsm Premium Smooth White Paper,None,Double Sided,,20.9,2,FLY-696-612-513-616-EXPRESS
1854,1000,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Double Sided,,26.12,1,FLY-479-705-617-562-EXPRESS
1855,1000,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Single Sided,,138.98,1,FLY-463-599-525-650-EXPRESS
1856,1000,0.0,A6,450gsm Art Board Silk Finish,None,Single Sided,,55.59,1,FLY-569-565-651-515-EXPRESS
1857,1000,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Single Sided,,34.75,1,FLY-543-472-525-562-EXPRESS
1858,1000,0.0,A5,130gsm Art Paper Silk Finish,None,Double Sided,,38.66,1,FLY-548-601-610-618-EXPRESS
1860,1000,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Single Sided,,79.42,1,FLY-610-562-605-516-EXPRESS
1861,1000,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Single Sided,,36.73,1,FLY-561-556-555-699-EXPRESS
1862,1000,0.0,A3,350gsm Art Board Silk Finish,None,Single Sided,,188.63,1,FLY-514-561-525-612-EXPRESS
1863,1000,0.0,A5,170gsm Art Paper Gloss Finish,None,Single Sided,,49.63,1,FLY-515-526-479-512-EXPRESS
1864,1000,0.2,A3,450gsm Art Board Silk Finish,None,Double Sided,,334.4,1,FLY-564-562-463-610-EXPRESS
1865,1000,0.0,1/3 A4 (DL),350gsm Recycled Uncoated,None,Single Sided,,49.63,1,FLY-645-614-556-656-EXPRESS
1869,1000,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Double Sided,,146.3,1,FLY-559-497-514-462-EXPRESS
1870,1000,0.0,A6,450gsm Art Board Silk Finish,None,Double Sided,,58.52,1,FLY-513-464-462-503-EXPRESS
1871,1000,0.0,Square 210mm x 210mm,450gsm Art Board Silk Finish,None,Single Sided,,198.55,1,FLY-451-609-656-609-EXPRESS
1872,1000,0.0,A7,350gsm Recycled Uncoated,None,Double Sided,,33.44,1,FLY-520-614-516-651-EXPRESS
1874,1000,0.0,A4,130gsm Art Paper Silk Finish,None,Double Sided,,59.56,1,FLY-611-505-479-573-EXPRESS
1875,1000,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Single Sided,,28.79,2,FLY-554-615-567-604-EXPRESS
1876,1000,0.2,A5,120gsm Premium Smooth White Paper,None,Double Sided,,36.58,2,FLY-563-563-578-564-EXPRESS
1878,1000,0.0,Square 105mm x 105mm,170gsm Art Paper Silk Finish,None,Single Sided,,24.82,1,FLY-647-603-648-602-EXPRESS
1879,1000,0.0,Square 105mm x 105mm,350gsm Recycled Uncoated,None,Double Sided,,45.98,1,FLY-610-557-699-506-EXPRESS
1880,1000,0.0,Square 210mm x 210mm,170gsm Art Paper Silk Finish,None,Single Sided,,84.38,1,FLY-470-519-612-518-EXPRESS
1883,1000,0.0,A4,350gsm Recycled Uncoated,None,Single Sided,,119.13,1,FLY-569-562-466-614-EXPRESS
1884,1000,0.0,1/3 A4 (DL),170gsm Art Paper Silk Finish,None,Double Sided,,31.35,1,FLY-558-606-515-560-EXPRESS
1885,1000,0.2,Square 210mm x 210mm,100gsm Premium Smooth White Paper,None,Double Sided,,50.16,2,FLY-464-616-515-520-EXPRESS
1886,1000,0.2,Square 210mm x 210mm,100gsm Premium Smooth White Paper,None,Single Sided,,47.65,2,FLY-506-518-610-467-EXPRESS
1888,1000,0.0,A6,350gsm Art Board Silk Finish,None,Double Sided,,36.58,1,FLY-562-706-529-476-EXPRESS
1892,1000,0.2,A7,100gsm Premium Smooth White Paper,None,Double Sided,,17.97,2,FLY-519-612-554-521-EXPRESS
1895,1000,0.2,A4,100gsm Premium Smooth White Paper,None,Double Sided,,50.16,2,FLY-561-511-476-552-EXPRESS
1896,1000,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Double Sided,,59.56,1,FLY-518-560-458-516-EXPRESS
1898,1000,0.2,A4,120gsm Premium Smooth White Paper,None,Double Sided,,62.7,2,FLY-535-606-521-515-EXPRESS
1899,1000,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Single Sided,,49.63,1,FLY-528-569-603-472-EXPRESS
1900,1000,0.0,1/3 A4 (DL),350gsm Recycled Uncoated,None,Double Sided,,52.25,1,FLY-620-571-561-469-EXPRESS
1901,1000,0.2,A3,450gsm Art Board Silk Finish,None,Single Sided,,317.68,1,FLY-657-470-506-653-EXPRESS
1902,1000,0.0,A6,170gsm Art Paper Gloss Finish,None,Single Sided,,24.82,1,FLY-474-708-604-652-EXPRESS
1904,1000,0.0,A4,170gsm Art Paper Gloss Finish,None,Double Sided,,88.82,1,FLY-507-621-528-659-EXPRESS
1905,1000,0.0,A6,130gsm Art Paper Silk Finish,None,Single Sided,,20.84,1,FLY-649-529-558-466-EXPRESS
1906,1000,0.0,A6,350gsm Art Board Silk Finish,None,Single Sided,,34.75,1,FLY-605-600-601-606-EXPRESS
