,sku,quantity,servicelevel,productiondays,price,@material,@printing,@size
19893,FL-340H-VG-40,75,standard,2,30.81,300goffset,oneside,carrelarge
12354,FL-350G-A4-44,75,express,2,39.09,350ggloss,bothsides,a4
20954,FL-350G-US-40,75,express,2,26.67,350ggloss,oneside,us
11728,FL-135G-A6-44,75,express,0,18.31,135ggloss,bothsides,a6
11727,FL-135G-A6-44,75,standard,2,17.39,135ggloss,bothsides,a6
20065,FL-135S-A7-40,75,express,0,14.07,135gsilk,oneside,a7
2125,FL-140H-XL-40,75,saver,4,17.75,140goffset,oneside,xlong
2126,FL-140H-XL-40,75,standard,2,22.53,140goffset,oneside,xlong
2127,FL-140H-XL-40,75,express,0,27.13,140goffset,oneside,xlong
11726,FL-135G-A6-44,75,saver,4,15.55,135ggloss,bothsides,a6
12451,FL-170H-VG-44,75,saver,4,26.67,170goffset,bothsides,carrelarge
12452,FL-170H-VG-44,75,standard,2,31.27,170goffset,bothsides,carrelarge
12453,FL-170H-VG-44,75,express,0,35.87,170goffset,bothsides,carrelarge
20064,FL-135S-A7-40,75,standard,2,12.14,135gsilk,oneside,a7
20063,FL-135S-A7-40,75,saver,4,11.54,135gsilk,oneside,a7
9431,FL-135G-AL-40,75,express,0,24.37,135ggloss,oneside,along
9430,FL-135G-AL-40,75,standard,2,19.77,135ggloss,oneside,along
9429,FL-135G-AL-40,75,saver,4,15.17,135ggloss,oneside,along
870,FL-170S-XL-44,75,express,0,28.51,170gsilk,bothsides,xlong
869,FL-170S-XL-44,75,standard,2,23.91,170gsilk,bothsides,xlong
2155,FL-340H-VK-44,75,saver,4,17.93,300goffset,bothsides,carresmall
2156,FL-340H-VK-44,75,standard,2,22.53,300goffset,bothsides,carresmall
2157,FL-340H-VK-44,75,express,0,27.13,300goffset,bothsides,carresmall
20006,FL-250S-AL-44,75,express,0,26.21,250gsilk,bothsides,along
20005,FL-250S-AL-44,75,standard,2,21.61,250gsilk,bothsides,along
868,FL-170S-XL-44,75,saver,4,19.31,170gsilk,bothsides,xlong
21076,FL-400S-VG-40-[ML11],75,saver,4,30.24,400gmattlaminatedbothsides,oneside,carrelarge
21077,FL-400S-VG-40-[ML11],75,standard,2,33.26,400gmattlaminatedbothsides,oneside,carrelarge
21078,FL-400S-VG-40-[ML11],75,express,0,36.29,400gmattlaminatedbothsides,oneside,carrelarge
19894,FL-340H-VG-40,75,express,0,35.41,300goffset,oneside,carrelarge
19892,FL-340H-VG-40,75,saver,4,26.21,300goffset,oneside,carrelarge
12353,FL-350G-A4-44,75,standard,3,34.49,350ggloss,bothsides,a4
19832,FL-350G-VK-40,75,saver,6,16.37,350ggloss,oneside,carresmall
12603,FL-135S-AL-44,75,standard,2,21.15,135gsilk,bothsides,along
9204,FL-135S-XL-40,75,saver,4,16.83,135gsilk,oneside,xlong
12745,FL-135S-VG-44,75,saver,4,19.26,135gsilk,bothsides,carrelarge
12746,FL-135S-VG-44,75,standard,2,20.29,135gsilk,bothsides,carrelarge
12747,FL-135S-VG-44,75,express,0,23.5,135gsilk,bothsides,carrelarge
19438,FL-400S-A7-44-[GL11],75,express,0,25.7,400gglosslaminatedbothsides,bothsides,a7
2698,FL-170H-A5-40,75,saver,4,28.01,170goffset,oneside,a5
2699,FL-170H-A5-40,75,standard,2,31.03,170goffset,oneside,a5
2700,FL-170H-A5-40,75,express,0,38.01,170goffset,oneside,a5
21130,FL-140H-A5-40,75,saver,4,17.75,140goffset,oneside,a5
21131,FL-140H-A5-40,75,standard,2,22.53,140goffset,oneside,a5
21132,FL-140H-A5-40,75,express,0,27.13,140goffset,oneside,a5
19437,FL-400S-A7-44-[GL11],75,standard,2,23.56,400gglosslaminatedbothsides,bothsides,a7
11975,FL-400S-A4-40-[GL11],75,saver,4,31.27,400gglosslaminatedbothsides,oneside,a4
2789,FL-400S-A4-40,75,saver,4,27.12,400gsilk,oneside,a4
2790,FL-400S-A4-40,75,standard,2,29.82,400gsilk,oneside,a4
2791,FL-400S-A4-40,75,express,0,32.54,400gsilk,oneside,a4
12778,FL-250G-US-44,75,saver,4,19.02,250ggloss,bothsides,us
12779,FL-250G-US-44,75,standard,2,20.02,250ggloss,bothsides,us
12780,FL-250G-US-44,75,express,0,23.18,250ggloss,bothsides,us
19320,FL-170H-AL-40,75,express,0,24.83,170goffset,oneside,along
19319,FL-170H-AL-40,75,standard,2,20.23,170goffset,oneside,along
19318,FL-170H-AL-40,75,saver,4,15.63,170goffset,oneside,along
10591,FL-135G-AL-44,75,saver,4,16.37,135ggloss,bothsides,along
21194,FL-250G-XL-44,75,saver,4,19.77,250ggloss,bothsides,xlong
21195,FL-250G-XL-44,75,standard,2,24.37,250ggloss,bothsides,xlong
21196,FL-250G-XL-44,75,express,0,28.97,250ggloss,bothsides,xlong
10592,FL-135G-AL-44,75,standard,2,21.15,135ggloss,bothsides,along
10593,FL-135G-AL-44,75,express,0,25.75,135ggloss,bothsides,along
580,FL-140H-US-44,75,express,0,27.13,140goffset,bothsides,us
9205,FL-135S-XL-40,75,standard,2,21.61,135gsilk,oneside,xlong
12602,FL-135S-AL-44,75,saver,4,16.37,135gsilk,bothsides,along
2670,FL-135S-US-44,75,express,0,20.75,135gsilk,bothsides,us
2668,FL-135S-US-44,75,saver,4,17.01,135gsilk,bothsides,us
12604,FL-135S-AL-44,75,express,0,25.75,135gsilk,bothsides,along
19737,FL-400S-VM-40,75,express,0,29.46,400gsilk,oneside,carremedium
19736,FL-400S-VM-40,75,standard,2,25.45,400gsilk,oneside,carremedium
19735,FL-400S-VM-40,75,saver,4,24.18,400gsilk,oneside,carremedium
830,FL-250S-VK-44,75,standard,2,25.62,250gsilk,bothsides,carresmall
2496,FL-170S-A6-44,75,saver,4,16.32,170gsilk,bothsides,a6
2497,FL-170S-A6-44,75,standard,2,20.15,170gsilk,bothsides,a6
2498,FL-170S-A6-44,75,express,0,21.62,170gsilk,bothsides,a6
829,FL-250S-VK-44,75,saver,4,24.34,250gsilk,bothsides,carresmall
21103,FL-340H-VK-40,75,saver,4,16.83,300goffset,oneside,carresmall
9291,FL-135S-A5-40,75,express,0,20.63,135gsilk,oneside,a5
9290,FL-135S-A5-40,75,standard,2,17.82,135gsilk,oneside,a5
9289,FL-135S-A5-40,75,saver,4,16.93,135gsilk,oneside,a5
12696,FL-400S-A5-40,75,saver,4,28.81,400gsilk,oneside,a5
12697,FL-400S-A5-40,75,standard,2,31.69,400gsilk,oneside,a5
12698,FL-400S-A5-40,75,express,0,34.57,400gsilk,oneside,a5
21104,FL-340H-VK-40,75,standard,2,21.61,300goffset,oneside,carresmall
21105,FL-340H-VK-40,75,express,0,26.21,300goffset,oneside,carresmall
11417,FL-170S-VK-44,75,saver,4,22.52,170gsilk,bothsides,carresmall
19698,FL-140H-VM-44,75,express,0,28.97,140goffset,bothsides,carremedium
19697,FL-140H-VM-44,75,standard,2,24.37,140goffset,bothsides,carremedium
19696,FL-140H-VM-44,75,saver,4,19.77,140goffset,bothsides,carremedium
725,FL-170S-VG-44,75,express,0,24.37,170gsilk,bothsides,carrelarge
724,FL-170S-VG-44,75,standard,2,21.06,170gsilk,bothsides,carrelarge
723,FL-170S-VG-44,75,saver,4,19.99,170gsilk,bothsides,carrelarge
19629,FL-400S-XL-40-[ML11],75,express,0,36.79,400gmattlaminatedbothsides,oneside,xlong
19628,FL-400S-XL-40-[ML11],75,standard,2,32.19,400gmattlaminatedbothsides,oneside,xlong
19627,FL-400S-XL-40-[ML11],75,saver,4,27.59,400gmattlaminatedbothsides,oneside,xlong
9206,FL-135S-XL-40,75,express,0,26.21,135gsilk,oneside,xlong
2669,FL-135S-US-44,75,standard,2,17.91,135gsilk,bothsides,us
579,FL-140H-US-44,75,standard,2,22.53,140goffset,bothsides,us
1016,FL-135S-A6-44,75,saver,4,15.32,135gsilk,bothsides,a6
1017,FL-135S-A6-44,75,standard,2,17.03,135gsilk,bothsides,a6
1092,FL-135G-A7-40,75,standard,2,12.14,135ggloss,oneside,a7
1400,FL-135G-VK-44,75,saver,4,18.41,135ggloss,bothsides,carresmall
1401,FL-135G-VK-44,75,standard,2,20.45,135ggloss,bothsides,carresmall
1402,FL-135G-VK-44,75,express,0,21.53,135ggloss,bothsides,carresmall
1091,FL-135G-A7-40,75,saver,4,11.54,135ggloss,oneside,a7
11850,FL-250G-VG-44,75,express,0,28.09,250ggloss,bothsides,carrelarge
11849,FL-250G-VG-44,75,standard,2,24.24,250ggloss,bothsides,carrelarge
11848,FL-250G-VG-44,75,saver,4,23.05,250ggloss,bothsides,carrelarge
9997,FL-400S-VG-40,75,express,0,30.09,400gsilk,oneside,carrelarge
9996,FL-400S-VG-40,75,standard,2,26.0,400gsilk,oneside,carrelarge
9995,FL-400S-VG-40,75,saver,4,24.7,400gsilk,oneside,carrelarge
20434,FL-140H-VG-44,75,express,0,35.41,140goffset,bothsides,carrelarge
20433,FL-140H-VG-44,75,standard,2,30.81,140goffset,bothsides,carrelarge
20432,FL-140H-VG-44,75,saver,4,26.21,140goffset,bothsides,carrelarge
12111,FL-350G-VM-44,75,saver,6,21.61,350ggloss,bothsides,carremedium
1511,FL-170S-A4-40,75,saver,4,20.14,170gsilk,oneside,a4
20748,FL-400S-A6-40,75,saver,4,23.0,400gsilk,oneside,a6
1512,FL-170S-A4-40,75,standard,2,21.2,170gsilk,oneside,a4
1513,FL-170S-A4-40,75,express,0,24.54,170gsilk,oneside,a4
12112,FL-350G-VM-44,75,standard,3,26.21,350ggloss,bothsides,carremedium
20749,FL-400S-A6-40,75,standard,2,26.05,400gsilk,oneside,a6
12113,FL-350G-VM-44,75,express,2,30.81,350ggloss,bothsides,carremedium
20374,FL-135G-XL-40,75,express,0,26.21,135ggloss,oneside,xlong
20373,FL-135G-XL-40,75,standard,2,21.61,135ggloss,oneside,xlong
20372,FL-135G-XL-40,75,saver,4,16.83,135ggloss,oneside,xlong
9900,FL-140H-A5-44,75,express,0,28.97,140goffset,bothsides,a5
9899,FL-140H-A5-44,75,standard,2,24.37,140goffset,bothsides,a5
9898,FL-140H-A5-44,75,saver,4,19.77,140goffset,bothsides,a5
20750,FL-400S-A6-40,75,express,0,27.61,400gsilk,oneside,a6
1093,FL-135G-A7-40,75,express,0,14.07,135ggloss,oneside,a7
1621,FL-400S-VM-40-[ML11],75,saver,4,27.97,400gmattlaminatedbothsides,oneside,carremedium
20724,FL-340H-XL-44,75,express,0,31.27,300goffset,bothsides,xlong
20554,FL-250S-VM-44,75,standard,2,19.83,250gsilk,bothsides,carremedium
11976,FL-400S-A4-40-[GL11],75,standard,2,34.4,400gglosslaminatedbothsides,oneside,a4
11977,FL-400S-A4-40-[GL11],75,express,0,37.53,400gglosslaminatedbothsides,oneside,a4
20606,FL-170H-A5-44,75,express,0,40.56,170goffset,bothsides,a5
10054,FL-170S-VK-40,75,express,0,25.9,170gsilk,oneside,carresmall
10053,FL-170S-VK-40,75,standard,2,24.61,170gsilk,oneside,carresmall
10052,FL-170S-VK-40,75,saver,4,23.39,170gsilk,oneside,carresmall
20722,FL-340H-XL-44,75,saver,4,22.07,300goffset,bothsides,xlong
20723,FL-340H-XL-44,75,standard,2,26.67,300goffset,bothsides,xlong
20605,FL-170H-A5-44,75,standard,2,33.86,170goffset,bothsides,a5
20604,FL-170H-A5-44,75,saver,4,30.56,170goffset,bothsides,a5
1264,FL-340H-A6-40,75,saver,4,16.83,300goffset,oneside,a6
1265,FL-340H-A6-40,75,standard,2,21.61,300goffset,oneside,a6
1266,FL-340H-A6-40,75,express,0,26.21,300goffset,oneside,a6
20573,FL-350G-A6-40,75,express,2,25.75,350ggloss,oneside,a6
20572,FL-350G-A6-40,75,standard,3,21.15,350ggloss,oneside,a6
20571,FL-350G-A6-40,75,saver,6,16.37,350ggloss,oneside,a6
12074,FL-170H-VK-40,75,saver,4,15.63,170goffset,oneside,carresmall
12075,FL-170H-VK-40,75,standard,2,20.23,170goffset,oneside,carresmall
12076,FL-170H-VK-40,75,express,0,24.83,170goffset,oneside,carresmall
1297,FL-135S-VG-40,75,saver,4,18.41,135gsilk,oneside,carrelarge
1298,FL-135S-VG-40,75,standard,2,19.37,135gsilk,oneside,carrelarge
1299,FL-135S-VG-40,75,express,0,22.44,135gsilk,oneside,carrelarge
1216,FL-140H-US-40,75,express,0,25.75,140goffset,oneside,us
10033,FL-135S-XL-44,75,express,0,28.05,135gsilk,bothsides,xlong
10032,FL-135S-XL-44,75,standard,2,23.45,135gsilk,bothsides,xlong
10031,FL-135S-XL-44,75,saver,4,18.85,135gsilk,bothsides,xlong
1215,FL-140H-US-40,75,standard,2,21.15,140goffset,oneside,us
1214,FL-140H-US-40,75,saver,4,16.37,140goffset,oneside,us
20555,FL-250S-VM-44,75,express,0,22.96,250gsilk,bothsides,carremedium
20553,FL-250S-VM-44,75,saver,4,18.85,250gsilk,bothsides,carremedium
12352,FL-350G-A4-44,75,saver,6,29.89,350ggloss,bothsides,a4
10261,FL-250G-VK-44,75,saver,4,24.34,250ggloss,bothsides,carresmall
10263,FL-250G-VK-44,75,express,0,29.68,250ggloss,bothsides,carresmall
20147,FL-350G-A5-40,75,standard,3,23.91,350ggloss,oneside,a5
20146,FL-350G-A5-40,75,saver,6,19.31,350ggloss,oneside,a5
1847,FL-170H-XL-40,75,saver,4,17.93,170goffset,oneside,xlong
1848,FL-170H-XL-40,75,standard,2,22.53,170goffset,oneside,xlong
1849,FL-170H-XL-40,75,express,0,27.13,170goffset,oneside,xlong
20124,FL-350G-VM-40,75,express,2,28.51,350ggloss,oneside,carremedium
20952,FL-350G-US-40,75,saver,6,17.29,350ggloss,oneside,us
20953,FL-350G-US-40,75,standard,3,22.07,350ggloss,oneside,us
1954,FL-170H-VM-40,75,saver,4,17.93,170goffset,oneside,carremedium
1955,FL-170H-VM-40,75,standard,2,22.53,170goffset,oneside,carremedium
1956,FL-170H-VM-40,75,express,0,27.13,170goffset,oneside,carremedium
20123,FL-350G-VM-40,75,standard,3,23.91,350ggloss,oneside,carremedium
20122,FL-350G-VM-40,75,saver,6,19.31,350ggloss,oneside,carremedium
12325,FL-340H-AL-44,75,saver,4,17.93,300goffset,bothsides,along
12326,FL-340H-AL-44,75,standard,2,22.53,300goffset,bothsides,along
12327,FL-340H-AL-44,75,express,0,27.13,300goffset,bothsides,along
9606,FL-400S-AL-44,75,express,0,26.67,400gsilk,bothsides,along
20091,FL-350G-XL-40,75,express,2,28.51,350ggloss,oneside,xlong
2056,FL-340H-VM-40,75,saver,4,19.77,300goffset,oneside,carremedium
2057,FL-340H-VM-40,75,standard,2,24.37,300goffset,oneside,carremedium
2058,FL-340H-VM-40,75,express,0,28.97,300goffset,oneside,carremedium
20090,FL-350G-XL-40,75,standard,3,23.91,350ggloss,oneside,xlong
20089,FL-350G-XL-40,75,saver,6,19.31,350ggloss,oneside,xlong
10282,FL-250S-VG-40,75,saver,4,20.86,250gsilk,oneside,carrelarge
10283,FL-250S-VG-40,75,standard,2,21.94,250gsilk,oneside,carrelarge
9605,FL-400S-AL-44,75,standard,2,22.07,400gsilk,bothsides,along
9604,FL-400S-AL-44,75,saver,4,17.29,400gsilk,bothsides,along
10284,FL-250S-VG-40,75,express,0,25.42,250gsilk,oneside,carrelarge
1018,FL-135S-A6-44,75,express,0,17.92,135gsilk,bothsides,a6
20148,FL-350G-A5-40,75,express,2,28.51,350ggloss,oneside,a5
10262,FL-250G-VK-44,75,standard,2,25.62,250ggloss,bothsides,carresmall
9722,FL-400S-VG-44-[ML11],75,saver,4,33.3,400gmattlaminatedbothsides,bothsides,carrelarge
9724,FL-400S-VG-44-[ML11],75,express,0,39.96,400gmattlaminatedbothsides,bothsides,carrelarge
1622,FL-400S-VM-40-[ML11],75,standard,2,30.77,400gmattlaminatedbothsides,oneside,carremedium
1623,FL-400S-VM-40-[ML11],75,express,0,33.57,400gmattlaminatedbothsides,oneside,carremedium
20843,FL-250G-A7-40,75,saver,4,12.19,250ggloss,oneside,a7
20844,FL-250G-A7-40,75,standard,2,12.83,250ggloss,oneside,a7
20262,FL-140H-A7-40,75,express,0,24.37,140goffset,oneside,a7
20261,FL-140H-A7-40,75,standard,2,19.77,140goffset,oneside,a7
20260,FL-140H-A7-40,75,saver,4,14.99,140goffset,oneside,a7
12138,FL-140H-XL-44,75,saver,4,19.77,140goffset,bothsides,xlong
1696,FL-400S-VK-40-[GL11],75,saver,4,35.48,400gglosslaminatedbothsides,oneside,carresmall
1697,FL-400S-VK-40-[GL11],75,standard,2,37.34,400gglosslaminatedbothsides,oneside,carresmall
1698,FL-400S-VK-40-[GL11],75,express,0,38.05,400gglosslaminatedbothsides,oneside,carresmall
12139,FL-140H-XL-44,75,standard,2,24.37,140goffset,bothsides,xlong
12140,FL-140H-XL-44,75,express,0,28.97,140goffset,bothsides,xlong
20845,FL-250G-A7-40,75,express,0,14.86,250ggloss,oneside,a7
1038,FL-340H-US-40,75,express,0,27.13,300goffset,oneside,us
1037,FL-340H-US-40,75,standard,2,22.53,300goffset,oneside,us
1036,FL-340H-US-40,75,saver,4,17.75,300goffset,oneside,us
20184,FL-350G-VG-40,75,express,2,34.49,350ggloss,oneside,carrelarge
20183,FL-350G-VG-40,75,standard,3,29.89,350ggloss,oneside,carrelarge
20182,FL-350G-VG-40,75,saver,6,25.29,350ggloss,oneside,carrelarge
12210,FL-135G-VG-44,75,saver,4,19.26,135ggloss,bothsides,carrelarge
12211,FL-135G-VG-44,75,standard,2,20.29,135ggloss,bothsides,carrelarge
9810,FL-170S-XL-40,75,express,0,26.21,170gsilk,oneside,xlong
9809,FL-170S-XL-40,75,standard,2,21.61,170gsilk,oneside,xlong
9808,FL-170S-XL-40,75,saver,4,17.01,170gsilk,oneside,xlong
1823,FL-250G-VM-40,75,saver,4,17.72,250ggloss,oneside,carremedium
1824,FL-250G-VM-40,75,standard,2,18.66,250ggloss,oneside,carremedium
1825,FL-250G-VM-40,75,express,0,21.61,250ggloss,oneside,carremedium
12212,FL-135G-VG-44,75,express,0,23.5,135ggloss,bothsides,carrelarge
9723,FL-400S-VG-44-[ML11],75,standard,2,36.63,400gmattlaminatedbothsides,bothsides,carrelarge
9085,FL-170H-A7-40,75,express,0,32.31,170goffset,oneside,a7
19436,FL-400S-A7-44-[GL11],75,saver,4,21.42,400gglosslaminatedbothsides,bothsides,a7
9083,FL-170H-A7-40,75,saver,4,22.31,170goffset,oneside,a7
11152,FL-170H-A7-44,75,standard,2,26.23,170goffset,bothsides,a7
11151,FL-170H-A7-44,75,saver,4,23.67,170goffset,bothsides,a7
21426,FL-140H-A7-44,75,saver,4,15.91,140goffset,bothsides,a7
8493,FL-140H-A6-44,75,express,0,26.21,140goffset,bothsides,a6
8492,FL-140H-A6-44,75,standard,2,21.61,140goffset,bothsides,a6
8491,FL-140H-A6-44,75,saver,4,16.83,140goffset,bothsides,a6
21427,FL-140H-A7-44,75,standard,2,20.69,140goffset,bothsides,a7
21428,FL-140H-A7-44,75,express,0,25.29,140goffset,bothsides,a7
220,FL-400S-VK-40,75,express,0,35.47,400gsilk,oneside,carresmall
219,FL-400S-VK-40,75,standard,2,30.64,400gsilk,oneside,carresmall
218,FL-400S-VK-40,75,saver,4,29.12,400gsilk,oneside,carresmall
3972,FL-135S-AL-40,75,saver,4,15.17,135gsilk,oneside,along
3973,FL-135S-AL-40,75,standard,2,19.77,135gsilk,oneside,along
18295,FL-170S-A7-40,75,saver,4,11.77,170gsilk,oneside,a7
3974,FL-135S-AL-40,75,express,0,24.37,135gsilk,oneside,along
13456,FL-400S-US-40,75,saver,4,24.94,400gsilk,oneside,us
18103,FL-400S-VM-44-[GL11],75,standard,2,34.2,400gglosslaminatedbothsides,bothsides,carremedium
18102,FL-400S-VM-44-[GL11],75,saver,4,32.48,400gglosslaminatedbothsides,bothsides,carremedium
13457,FL-400S-US-40,75,standard,2,26.25,400gsilk,oneside,us
13458,FL-400S-US-40,75,express,0,30.4,400gsilk,oneside,us
13568,FL-400S-A5-44-[ML11],75,saver,4,34.21,400gmattlaminatedbothsides,bothsides,a5
8463,FL-400S-XL-44-[ML11],75,express,0,39.09,400gmattlaminatedbothsides,bothsides,xlong
8462,FL-400S-XL-44-[ML11],75,standard,2,34.49,400gmattlaminatedbothsides,bothsides,xlong
8461,FL-400S-XL-44-[ML11],75,saver,4,29.89,400gmattlaminatedbothsides,bothsides,xlong
11076,FL-250S-A5-44,75,express,0,24.18,250gsilk,bothsides,a5
11075,FL-250S-A5-44,75,standard,2,20.87,250gsilk,bothsides,a5
11074,FL-250S-A5-44,75,saver,4,19.84,250gsilk,bothsides,a5
18077,FL-135G-A5-40,75,express,0,20.63,135ggloss,oneside,a5
18104,FL-400S-VM-44-[GL11],75,express,0,35.99,400gglosslaminatedbothsides,bothsides,carremedium
18296,FL-170S-A7-40,75,standard,2,12.37,170gsilk,oneside,a7
18297,FL-170S-A7-40,75,express,0,14.34,170gsilk,oneside,a7
11153,FL-170H-A7-44,75,express,0,33.67,170goffset,bothsides,a7
13138,FL-250S-A7-40,75,standard,2,18.17,250gsilk,oneside,a7
13139,FL-250S-A7-40,75,express,0,19.83,250gsilk,oneside,a7
18516,FL-400S-VM-40-[GL11],75,express,0,35.94,400gglosslaminatedbothsides,oneside,carremedium
3694,FL-250S-VM-40,75,saver,4,17.72,250gsilk,oneside,carremedium
3695,FL-250S-VM-40,75,standard,2,18.66,250gsilk,oneside,carremedium
3696,FL-250S-VM-40,75,express,0,21.61,250gsilk,oneside,carremedium
18515,FL-400S-VM-40-[GL11],75,standard,2,30.77,400gglosslaminatedbothsides,oneside,carremedium
18514,FL-400S-VM-40-[GL11],75,saver,4,27.97,400gglosslaminatedbothsides,oneside,carremedium
3801,FL-170H-XL-44,75,saver,4,20.23,170goffset,bothsides,xlong
3802,FL-170H-XL-44,75,standard,2,24.83,170goffset,bothsides,xlong
3803,FL-170H-XL-44,75,express,0,29.43,170goffset,bothsides,xlong
9084,FL-170H-A7-40,75,standard,2,24.72,170goffset,oneside,a7
8620,FL-400S-AL-44-[GL11],75,standard,2,29.43,400gglosslaminatedbothsides,bothsides,along
8619,FL-400S-AL-44-[GL11],75,saver,4,24.83,400gglosslaminatedbothsides,bothsides,along
13347,FL-250S-A4-40,75,saver,4,21.95,250gsilk,oneside,a4
13348,FL-250S-A4-40,75,standard,2,23.1,250gsilk,oneside,a4
13349,FL-250S-A4-40,75,express,0,26.75,250gsilk,oneside,a4
18404,FL-400S-XL-40,75,express,0,27.59,400gsilk,oneside,xlong
18403,FL-400S-XL-40,75,standard,2,22.99,400gsilk,oneside,xlong
18402,FL-400S-XL-40,75,saver,4,18.39,400gsilk,oneside,xlong
3897,FL-140H-AL-40,75,saver,4,15.63,140goffset,oneside,along
10815,FL-170H-US-44,75,saver,4,29.46,170goffset,bothsides,us
10816,FL-170H-US-44,75,standard,2,32.63,170goffset,bothsides,us
10817,FL-170H-US-44,75,express,0,39.46,170goffset,bothsides,us
3898,FL-140H-AL-40,75,standard,2,20.23,140goffset,oneside,along
3899,FL-140H-AL-40,75,express,0,24.83,140goffset,oneside,along
247,FL-400S-VM-44,75,express,0,31.68,400gsilk,bothsides,carremedium
246,FL-400S-VM-44,75,standard,2,27.37,400gsilk,bothsides,carremedium
245,FL-400S-VM-44,75,saver,4,25.99,400gsilk,bothsides,carremedium
4011,FL-250S-AL-40,75,saver,4,15.63,250gsilk,oneside,along
4012,FL-250S-AL-40,75,standard,2,20.23,250gsilk,oneside,along
4013,FL-250S-AL-40,75,express,0,24.83,250gsilk,oneside,along
18076,FL-135G-A5-40,75,standard,2,17.82,135ggloss,oneside,a5
8309,FL-170S-AL-40,75,express,0,24.83,170gsilk,oneside,along
8308,FL-170S-AL-40,75,standard,2,20.23,170gsilk,oneside,along
8307,FL-170S-AL-40,75,saver,4,15.45,170gsilk,oneside,along
87,FL-170H-A6-40,75,saver,4,27.41,170goffset,oneside,a6
4315,FL-140H-VK-40,75,saver,4,15.63,140goffset,oneside,carresmall
4316,FL-140H-VK-40,75,standard,2,20.23,140goffset,oneside,carresmall
4317,FL-140H-VK-40,75,express,0,24.83,140goffset,oneside,carresmall
17800,FL-170S-AL-44,75,express,0,25.75,170gsilk,bothsides,along
17799,FL-170S-AL-44,75,standard,2,21.15,170gsilk,bothsides,along
17798,FL-170S-AL-44,75,saver,4,16.55,170gsilk,bothsides,along
13680,FL-340H-XL-40,75,standard,2,24.37,300goffset,oneside,xlong
13681,FL-340H-XL-40,75,express,0,28.97,300goffset,oneside,xlong
8218,FL-340H-A4-44,75,express,0,39.55,300goffset,bothsides,a4
8217,FL-340H-A4-44,75,standard,2,34.95,300goffset,bothsides,a4
8216,FL-340H-A4-44,75,saver,4,30.35,300goffset,bothsides,a4
4348,FL-135S-A4-40,75,saver,4,19.37,135gsilk,oneside,a4
4349,FL-135S-A4-40,75,standard,2,20.4,135gsilk,oneside,a4
4350,FL-135S-A4-40,75,express,0,23.62,135gsilk,oneside,a4
17688,FL-400S-A6-40-[ML11],75,express,0,29.41,400gmattlaminatedbothsides,oneside,a6
4410,FL-170S-VM-44,75,saver,4,17.32,170gsilk,bothsides,carremedium
4411,FL-170S-VM-44,75,standard,2,18.24,170gsilk,bothsides,carremedium
21531,FL-350G-XL-44,75,saver,6,21.61,350ggloss,bothsides,xlong
21532,FL-350G-XL-44,75,standard,3,26.21,350ggloss,bothsides,xlong
4412,FL-170S-VM-44,75,express,0,21.11,170gsilk,bothsides,carremedium
21533,FL-350G-XL-44,75,express,2,30.81,350ggloss,bothsides,xlong
11008,FL-400S-VK-40-[ML11],75,saver,4,33.5,400gmattlaminatedbothsides,oneside,carresmall
17687,FL-400S-A6-40-[ML11],75,standard,2,26.96,400gmattlaminatedbothsides,oneside,a6
17686,FL-400S-A6-40-[ML11],75,saver,4,24.51,400gmattlaminatedbothsides,oneside,a6
11009,FL-400S-VK-40-[ML11],75,standard,2,35.26,400gmattlaminatedbothsides,oneside,carresmall
88,FL-170H-A6-40,75,standard,2,30.37,170goffset,oneside,a6
13137,FL-250S-A7-40,75,saver,4,16.52,250gsilk,oneside,a7
89,FL-170H-A6-40,75,express,0,37.41,170goffset,oneside,a6
17813,FL-340H-US-44,75,saver,4,19.31,300goffset,bothsides,us
18075,FL-135G-A5-40,75,saver,4,16.93,135ggloss,oneside,a5
13569,FL-400S-A5-44-[ML11],75,standard,2,36.02,400gmattlaminatedbothsides,bothsides,a5
