,Quantity,Tax,Size,Paper Type,Lamination,Sides Printed,Turnaround,PriceSaver,Production Days Saver,Saver Sku
2503,2500,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Double Sided,,203.06,5,FLY-555-609-514-509-SAVER
2506,2500,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Double Sided,,23.1,6,FLY-462-558-560-613-SAVER
2508,2500,0.2,A4,100gsm Premium Smooth White Paper,None,Single Sided,,65.16,6,FLY-520-565-521-515-SAVER
2509,2500,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Single Sided,,150.04,5,FLY-506-554-607-507-SAVER
2510,2500,0.0,A7,170gsm Art Paper Silk Finish,None,Double Sided,,25.27,5,FLY-463-599-607-559-SAVER
2513,2500,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Single Sided,,81.45,6,FLY-601-607-609-608-SAVER
2514,2500,0.0,A4,350gsm Art Board Silk Finish,None,Double Sided,,288.8,5,FLY-475-700-701-515-SAVER
2515,2500,0.2,A7,450gsm Art Board Silk Finish,None,Double Sided,,55.95,5,FLY-522-557-558-563-SAVER
2518,2500,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Single Sided,,72.87,5,FLY-610-608-616-563-SAVER
2519,2500,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Double Sided,,28.88,6,FLY-611-551-613-514-SAVER
2520,2500,0.2,A3,130gsm Art Paper Silk Finish,None,Single Sided,,115.75,5,FLY-458-559-606-423-SAVER
2524,2500,0.0,1/3 A4 (DL),170gsm Art Paper Silk Finish,None,Single Sided,,39.44,5,FLY-645-577-696-648-SAVER
2525,2500,0.2,A3,300gsm Art Board Coated,None,Double Sided,,324.9,5,FLY-612-568-659-556-SAVER
2527,2500,0.2,A3,170gsm Art Paper Gloss Finish,None,Double Sided,,198.55,5,FLY-419-553-522-705-SAVER
2529,2500,0.0,1/3 A4 (DL),450gsm Art Board Silk Finish,None,Double Sided,,103.79,5,FLY-523-616-570-604-SAVER
2531,2500,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Double Sided,,38.27,6,FLY-512-552-606-524-SAVER
2533,2500,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Single Sided,,25.73,5,FLY-563-655-515-563-SAVER
2534,2500,0.0,A4,170gsm Art Paper Silk Finish,None,Double Sided,,157.94,5,FLY-529-515-554-610-SAVER
2535,2500,0.0,A6,170gsm Art Paper Gloss Finish,None,Double Sided,,36.1,5,FLY-466-563-520-505-SAVER
2536,2500,0.0,A7,170gsm Art Paper Gloss Finish,None,Double Sided,,25.27,5,FLY-510-660-562-561-SAVER
2539,2500,0.0,Square 105mm x 105mm,450gsm Art Board Silk Finish,None,Single Sided,,87.46,5,FLY-554-524-511-559-SAVER
2543,2500,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Single Sided,,34.3,6,FLY-554-615-567-604-SAVER
2544,2500,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Double Sided,,108.3,5,FLY-615-560-513-413-SAVER
2545,2500,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Single Sided,,102.88,5,FLY-510-623-603-607-SAVER
2546,2500,0.0,Square 148mm x 148mm,450gsm Art Board Silk Finish,None,Single Sided,,188.62,5,FLY-564-657-573-525-SAVER
2547,2500,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Double Sided,,72.2,5,FLY-520-756-701-608-SAVER
2548,2500,0.0,A4,130gsm Art Paper Silk Finish,None,Single Sided,,85.74,5,FLY-699-606-565-557-SAVER
2549,2500,0.2,A6,100gsm Premium Smooth White Paper,None,Double Sided,,23.1,6,FLY-696-612-513-616-SAVER
2550,2500,0.0,A4,300gsm Art Board Coated,None,Double Sided,,203.06,5,FLY-515-606-707-604-SAVER
2551,2500,0.0,A4,130gsm Art Paper Silk Finish,None,Double Sided,,90.25,5,FLY-611-505-479-573-SAVER
2553,2500,0.2,A4,120gsm Premium Smooth White Paper,None,Single Sided,,81.45,6,FLY-606-563-558-465-SAVER
2554,2500,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Single Sided,,128.61,5,FLY-610-562-605-516-SAVER
2555,2500,0.2,A3,450gsm Art Board Silk Finish,None,Double Sided,,541.5,5,FLY-564-562-463-610-SAVER
2556,2500,0.2,A3,120gsm Premium Smooth White Paper,None,Single Sided,,180.04,6,FLY-689-461-464-565-SAVER
2557,2500,0.0,A5,170gsm Art Paper Gloss Finish,None,Single Sided,,72.87,5,FLY-515-526-479-512-SAVER
2558,2500,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Double Sided,,31.59,5,FLY-519-612-566-654-SAVER
2559,2500,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Single Sided,,30.01,5,FLY-453-522-524-458-SAVER
2561,2500,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Single Sided,,58.3,5,FLY-698-715-508-600-SAVER
2562,2500,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Single Sided,,85.74,5,FLY-548-462-573-566-SAVER
2563,2500,0.0,A3,350gsm Art Board Silk Finish,None,Single Sided,,315.51,5,FLY-514-561-525-612-SAVER
2565,2500,0.0,A5,130gsm Art Paper Gloss Finish,None,Double Sided,,49.64,5,FLY-606-700-564-563-SAVER
2566,2500,0.0,A6,350gsm Art Board Silk Finish,None,Double Sided,,58.66,5,FLY-562-706-529-476-SAVER
2569,2500,0.0,A6,450gsm Art Board Silk Finish,None,Single Sided,,87.46,5,FLY-569-565-651-515-SAVER
2570,2500,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Single Sided,,85.74,5,FLY-559-699-613-611-SAVER
2571,2500,0.2,A7,120gsm Premium Smooth White Paper,None,Single Sided,,20.15,6,FLY-546-601-601-555-SAVER
2573,2500,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Single Sided,,55.73,5,FLY-543-472-525-562-SAVER
2574,2500,0.0,A6,450gsm Art Board Silk Finish,None,Double Sided,,92.06,5,FLY-513-464-462-503-SAVER
2576,2500,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Double Sided,,36.1,5,FLY-479-705-617-562-SAVER
2577,2500,0.0,A5,300gsm Art Board Coated,None,Double Sided,,108.3,5,FLY-565-564-512-569-SAVER
2578,2500,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Single Sided,,47.16,5,FLY-614-656-453-557-SAVER
2579,2500,0.0,A4,130gsm Art Paper Gloss Finish,None,Double Sided,,90.25,5,FLY-527-519-549-523-SAVER
2580,2500,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Double Sided,,288.8,5,FLY-559-497-514-462-SAVER
2581,2500,0.0,A6,170gsm Art Paper Silk Finish,None,Double Sided,,36.1,5,FLY-510-649-513-464-SAVER
2582,2500,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Single Sided,,27.44,6,FLY-569-513-607-564-SAVER
2585,2500,0.2,A3,170gsm Art Paper Silk Finish,None,Double Sided,,198.55,5,FLY-459-460-602-517-SAVER
2586,2500,0.0,A6,130gsm Art Paper Silk Finish,None,Double Sided,,27.08,5,FLY-468-610-464-468-SAVER
2587,2500,0.2,A5,120gsm Premium Smooth White Paper,None,Single Sided,,45.44,6,FLY-559-465-507-463-SAVER
2591,2500,0.2,A5,100gsm Premium Smooth White Paper,None,Double Sided,,38.27,6,FLY-605-653-555-522-SAVER
2592,2500,0.2,A3,100gsm Premium Smooth White Paper,None,Double Sided,,151.62,6,FLY-653-525-608-523-SAVER
2594,2500,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Double Sided,,49.64,5,FLY-513-607-622-594-SAVER
2597,2500,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Double Sided,,76.71,5,FLY-521-560-563-701-SAVER
2598,2500,0.0,A6,130gsm Art Paper Gloss Finish,None,Double Sided,,27.08,5,FLY-500-562-558-563-SAVER
2599,2500,0.0,A3,350gsm Art Board Silk Finish,None,Double Sided,,332.12,5,FLY-600-652-559-418-SAVER
2601,2500,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Single Sided,,30.01,5,FLY-657-602-552-650-SAVER
2602,2500,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Double Sided,,61.37,5,FLY-519-505-603-518-SAVER
2603,2500,0.2,A3,130gsm Art Paper Silk Finish,None,Double Sided,,121.84,5,FLY-697-609-600-557-SAVER
2604,4000,0.0,A4,130gsm Art Paper Gloss Finish,None,Double Sided,,135.38,5,FLY-527-519-549-523-SAVER
2605,4000,0.0,A6,130gsm Art Paper Gloss Finish,None,Double Sided,,31.59,5,FLY-500-562-558-563-SAVER
2606,4000,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Double Sided,,67.69,5,FLY-513-607-622-594-SAVER
2607,4000,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Double Sided,,31.59,5,FLY-427-575-563-517-SAVER
2608,4000,0.0,A6,130gsm Art Paper Gloss Finish,None,Single Sided,,30.01,5,FLY-561-661-558-561-SAVER
2609,4000,0.0,A5,130gsm Art Paper Gloss Finish,None,Double Sided,,67.69,5,FLY-606-700-564-563-SAVER
2610,4000,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Double Sided,,37.9,5,FLY-693-514-565-564-SAVER
2611,4000,0.0,A5,130gsm Art Paper Gloss Finish,None,Single Sided,,64.31,5,FLY-515-610-523-493-SAVER
2612,4000,0.0,A7,130gsm Art Paper Gloss Finish,None,Single Sided,,18.86,5,FLY-662-658-660-553-SAVER
2613,4000,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Single Sided,,128.61,5,FLY-559-699-613-611-SAVER
2614,4000,0.0,A4,130gsm Art Paper Gloss Finish,None,Single Sided,,128.61,5,FLY-601-697-615-463-SAVER
2615,4000,0.0,A7,130gsm Art Paper Gloss Finish,None,Double Sided,,19.85,5,FLY-661-510-586-608-SAVER
2616,4000,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Single Sided,,36.0,5,FLY-657-602-552-650-SAVER
2617,4000,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Single Sided,,30.01,5,FLY-512-620-573-470-SAVER
2618,4000,0.2,A3,130gsm Art Paper Gloss Finish,None,Single Sided,,197.2,5,FLY-702-614-473-603-SAVER
2619,4000,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Double Sided,,135.38,5,FLY-518-560-458-516-SAVER
2620,4000,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Single Sided,,64.31,5,FLY-614-656-453-557-SAVER
2621,4000,0.2,A3,130gsm Art Paper Gloss Finish,None,Double Sided,,207.58,5,FLY-659-662-515-599-SAVER
2626,5000,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Single Sided,,72.87,5,FLY-561-556-555-699-SAVER
2627,5000,0.0,Square 148mm x 148mm,450gsm Art Board Silk Finish,None,Double Sided,,288.8,5,FLY-655-551-658-522-SAVER
2628,5000,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Double Sided,,32.49,6,FLY-462-558-560-613-SAVER
2630,5000,0.2,A3,170gsm Art Paper Gloss Finish,None,Double Sided,,370.02,5,FLY-419-553-522-705-SAVER
2631,5000,0.0,A6,130gsm Art Paper Gloss Finish,None,Single Sided,,30.87,5,FLY-561-661-558-561-SAVER
2632,5000,0.0,1/3 A4 (DL),170gsm Art Paper Silk Finish,None,Single Sided,,53.16,5,FLY-645-577-696-648-SAVER
2633,5000,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Double Sided,,40.61,6,FLY-611-551-613-514-SAVER
2636,5000,0.2,A7,300gsm Art Board Coated,None,Double Sided,,44.22,5,FLY-461-565-472-656-SAVER
2637,5000,0.0,A5,170gsm Art Paper Silk Finish,None,Double Sided,,126.35,5,FLY-564-574-602-511-SAVER
2639,5000,0.2,A4,100gsm Premium Smooth White Paper,None,Double Sided,,122.74,6,FLY-561-511-476-552-SAVER
2641,5000,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Double Sided,,43.32,6,FLY-596-707-472-648-SAVER
2642,5000,0.0,1/3 A4 (DL),450gsm Art Board Silk Finish,None,Single Sided,,145.75,5,FLY-572-532-665-670-SAVER
2644,5000,0.0,A5,130gsm Art Paper Gloss Finish,None,Double Sided,,76.71,5,FLY-606-700-564-563-SAVER
2647,5000,0.0,A7,130gsm Art Paper Gloss Finish,None,Double Sided,,20.76,5,FLY-661-510-586-608-SAVER
2648,5000,0.2,A6,120gsm Premium Smooth White Paper,None,Single Sided,,38.58,6,FLY-520-699-614-508-SAVER
2650,5000,0.0,A6,300gsm Art Board Coated,None,Single Sided,,85.74,5,FLY-525-602-433-476-SAVER
2651,5000,0.2,A3,300gsm Art Board Coated,None,Double Sided,,595.65,5,FLY-612-568-659-556-SAVER
2652,5000,0.0,Square 210mm x 210mm,170gsm Art Paper Silk Finish,None,Double Sided,,248.19,5,FLY-506-603-615-609-SAVER
2655,5000,0.0,Square 105mm x 105mm,450gsm Art Board Silk Finish,None,Single Sided,,133.75,5,FLY-554-524-511-559-SAVER
2656,5000,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Double Sided,,126.35,5,FLY-521-560-563-701-SAVER
2657,5000,0.2,A3,120gsm Premium Smooth White Paper,None,Single Sided,,300.09,6,FLY-689-461-464-565-SAVER
2658,5000,0.0,A6,170gsm Art Paper Silk Finish,None,Double Sided,,45.12,5,FLY-510-649-513-464-SAVER
2659,5000,0.0,A6,130gsm Art Paper Silk Finish,None,Double Sided,,32.49,5,FLY-468-610-464-468-SAVER
2660,5000,0.0,A5,170gsm Art Paper Silk Finish,None,Single Sided,,120.03,5,FLY-572-515-518-622-SAVER
2661,5000,0.0,A5,450gsm Art Board Silk Finish,None,Single Sided,,274.36,5,FLY-562-523-511-564-SAVER
2662,5000,0.0,A5,130gsm Art Paper Silk Finish,None,Single Sided,,72.87,5,FLY-476-519-554-612-SAVER
2663,5000,0.0,A7,130gsm Art Paper Silk Finish,None,Double Sided,,20.76,5,FLY-609-553-609-462-SAVER
2664,5000,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Single Sided,,41.15,6,FLY-569-513-607-564-SAVER
2666,5000,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Double Sided,,76.71,6,FLY-567-666-644-514-SAVER
2667,5000,0.2,A3,120gsm Premium Smooth White Paper,None,Double Sided,,315.88,6,FLY-462-603-607-656-SAVER
2668,5000,0.2,A5,120gsm Premium Smooth White Paper,None,Double Sided,,76.71,6,FLY-563-563-578-564-SAVER
2671,5000,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Double Sided,,112.81,5,FLY-565-515-598-512-SAVER
2673,5000,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Double Sided,,153.42,5,FLY-609-508-560-505-SAVER
2674,5000,0.0,A5,130gsm Art Paper Silk Finish,None,Double Sided,,76.71,5,FLY-548-601-610-618-SAVER
2676,5000,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Single Sided,,58.3,6,FLY-520-556-554-566-SAVER
2678,5000,0.0,A6,170gsm Art Paper Gloss Finish,None,Single Sided,,42.86,5,FLY-474-708-604-652-SAVER
2680,5000,0.2,A3,130gsm Art Paper Gloss Finish,None,Double Sided,,230.14,5,FLY-659-662-515-599-SAVER
2682,5000,0.0,A6,130gsm Art Paper Silk Finish,None,Single Sided,,30.87,5,FLY-649-529-558-466-SAVER
2683,5000,0.2,A7,300gsm Art Board Coated,None,Single Sided,,42.01,5,FLY-655-517-515-527-SAVER
2686,5000,0.2,Square 210mm x 210mm,100gsm Premium Smooth White Paper,None,Single Sided,,116.6,6,FLY-506-518-610-467-SAVER
2687,5000,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Double Sided,,61.37,6,FLY-512-552-606-524-SAVER
2688,5000,0.0,A4,170gsm Art Paper Gloss Finish,None,Double Sided,,248.19,5,FLY-507-621-528-659-SAVER
2690,5000,0.2,A3,170gsm Art Paper Silk Finish,None,Double Sided,,370.02,5,FLY-459-460-602-517-SAVER
2691,5000,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Double Sided,,45.12,5,FLY-479-705-617-562-SAVER
2692,5000,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Single Sided,,85.74,5,FLY-543-472-525-562-SAVER
2698,5000,0.0,Square 148mm x 148mm,450gsm Art Board Silk Finish,None,Single Sided,,274.36,5,FLY-564-657-573-525-SAVER
2699,5000,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Single Sided,,53.16,5,FLY-651-559-556-596-SAVER
2702,5000,0.0,A4,300gsm Art Board Coated,None,Double Sided,,342.95,5,FLY-515-606-707-604-SAVER
2703,5000,0.0,A5,130gsm Art Paper Gloss Finish,None,Single Sided,,72.87,5,FLY-515-610-523-493-SAVER
2704,5000,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Double Sided,,40.61,5,FLY-519-612-566-654-SAVER
2709,5000,0.2,A4,120gsm Premium Smooth White Paper,None,Double Sided,,153.42,6,FLY-535-606-521-515-SAVER
2710,5000,0.0,A3,350gsm Art Board Silk Finish,None,Double Sided,,631.75,5,FLY-600-652-559-418-SAVER
2712,5000,0.0,A5,350gsm Art Board Silk Finish,None,Single Sided,,158.61,5,FLY-567-509-615-698-SAVER
2714,5000,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Double Sided,,90.25,5,FLY-519-505-603-518-SAVER
2715,5000,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Single Sided,,38.58,5,FLY-657-602-552-650-SAVER
2717,5000,0.2,A5,120gsm Premium Smooth White Paper,None,Single Sided,,72.87,6,FLY-559-465-507-463-SAVER
2718,5000,0.0,A6,450gsm Art Board Silk Finish,None,Double Sided,,140.79,5,FLY-513-464-462-503-SAVER
2720,5000,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Single Sided,,72.87,5,FLY-614-656-453-557-SAVER
2722,5000,0.0,A4,170gsm Art Paper Silk Finish,None,Double Sided,,248.19,5,FLY-529-515-554-610-SAVER
2727,5000,0.0,A6,300gsm Art Board Coated,None,Double Sided,,90.25,5,FLY-616-510-520-657-SAVER
2728,5000,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Single Sided,,325.8,5,FLY-508-612-611-702-SAVER
2729,5000,0.0,A5,300gsm Art Board Coated,None,Single Sided,,128.61,5,FLY-466-701-515-519-SAVER
2730,5000,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Single Sided,,42.86,5,FLY-513-562-602-563-SAVER
2732,5000,0.0,A5,170gsm Art Paper Gloss Finish,None,Double Sided,,126.35,5,FLY-481-569-514-568-SAVER
2734,5000,0.2,A3,130gsm Art Paper Gloss Finish,None,Single Sided,,218.63,5,FLY-702-614-473-603-SAVER
2737,5000,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Single Sided,,128.61,5,FLY-510-623-603-607-SAVER
2738,5000,0.2,A7,350gsm Art Board Silk Finish,None,Single Sided,,47.16,5,FLY-473-615-513-661-SAVER
2739,5000,0.2,A3,100gsm Premium Smooth White Paper,None,Double Sided,,252.7,6,FLY-653-525-608-523-SAVER
2740,5000,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Single Sided,,145.75,5,FLY-559-699-613-611-SAVER
2741,5000,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Double Sided,,153.42,6,FLY-516-600-653-599-SAVER
2743,5000,0.0,Square 210mm x 210mm,170gsm Art Paper Silk Finish,None,Single Sided,,235.78,5,FLY-470-519-612-518-SAVER
2748,5000,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Double Sided,,32.49,5,FLY-551-516-514-652-SAVER
2749,5000,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Single Sided,,30.87,5,FLY-512-620-573-470-SAVER
2750,5000,0.2,A7,350gsm Art Board Silk Finish,None,Double Sided,,49.64,5,FLY-555-651-469-510-SAVER
2751,5000,0.0,A3,350gsm Art Board Silk Finish,None,Single Sided,,600.16,5,FLY-514-561-525-612-SAVER
2752,5000,0.2,A3,450gsm Art Board Silk Finish,None,Double Sided,,965.68,5,FLY-564-562-463-610-SAVER
2753,5000,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Single Sided,,158.61,5,FLY-610-562-605-516-SAVER
2754,5000,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Single Sided,,85.74,5,FLY-698-715-508-600-SAVER
2755,5000,0.0,A5,170gsm Art Paper Gloss Finish,None,Single Sided,,120.03,5,FLY-515-526-479-512-SAVER
2756,5000,0.0,A4,130gsm Art Paper Silk Finish,None,Double Sided,,153.42,5,FLY-611-505-479-573-SAVER
2757,5000,0.2,A3,130gsm Art Paper Silk Finish,None,Double Sided,,230.14,5,FLY-697-609-600-557-SAVER
2758,5000,0.0,A7,170gsm Art Paper Silk Finish,None,Single Sided,,27.44,5,FLY-553-613-506-657-SAVER
2759,5000,0.0,A6,170gsm Art Paper Gloss Finish,None,Double Sided,,45.12,5,FLY-466-563-520-505-SAVER
2760,5000,0.0,A7,170gsm Art Paper Gloss Finish,None,Double Sided,,28.88,5,FLY-510-660-562-561-SAVER
2761,5000,0.2,A6,100gsm Premium Smooth White Paper,None,Double Sided,,32.49,6,FLY-696-612-513-616-SAVER
2763,5000,0.0,A4,130gsm Art Paper Silk Finish,None,Single Sided,,145.75,5,FLY-699-606-565-557-SAVER
2764,5000,0.2,A5,100gsm Premium Smooth White Paper,None,Double Sided,,61.37,6,FLY-605-653-555-522-SAVER
2768,5000,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Double Sided,,135.38,5,FLY-615-560-513-413-SAVER
2771,5000,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Single Sided,,38.58,5,FLY-453-522-524-458-SAVER
2772,5000,0.0,A6,350gsm Art Board Silk Finish,None,Double Sided,,90.25,5,FLY-562-706-529-476-SAVER
2773,5000,0.0,1/3 A4 (DL),170gsm Art Paper Silk Finish,None,Double Sided,,55.95,5,FLY-558-606-515-560-SAVER
2776,5000,0.0,Square 105mm x 105mm,170gsm Art Paper Silk Finish,None,Single Sided,,42.86,5,FLY-647-603-648-602-SAVER
2777,5000,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Double Sided,,40.61,5,FLY-693-514-565-564-SAVER
2779,5000,0.2,Square 210mm x 210mm,100gsm Premium Smooth White Paper,None,Double Sided,,122.74,6,FLY-464-616-515-520-SAVER
2782,5000,0.2,A7,100gsm Premium Smooth White Paper,None,Double Sided,,21.66,6,FLY-519-612-554-521-SAVER
2784,5000,0.0,A6,350gsm Art Board Silk Finish,None,Single Sided,,85.74,5,FLY-605-600-601-606-SAVER
2786,5000,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Double Sided,,153.42,5,FLY-518-560-458-516-SAVER
2787,5000,0.0,A4,450gsm Art Board Silk Finish,None,Single Sided,,728.76,5,FLY-571-460-563-556-SAVER
2789,5000,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Single Sided,,120.03,5,FLY-528-569-603-472-SAVER
2790,5000,0.2,A3,450gsm Art Board Silk Finish,None,Single Sided,,917.4,5,FLY-657-470-506-653-SAVER
2793,5000,0.0,A5,300gsm Art Board Coated,None,Double Sided,,135.38,5,FLY-565-564-512-569-SAVER
2794,5000,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Double Sided,,108.3,5,FLY-520-756-701-608-SAVER
2797,5000,0.2,A3,130gsm Art Paper Silk Finish,None,Single Sided,,218.63,5,FLY-458-559-606-423-SAVER
2798,5000,0.0,1/3 A4 (DL),450gsm Art Board Silk Finish,None,Double Sided,,153.42,5,FLY-523-616-570-604-SAVER
2801,5000,0.0,A4,350gsm Art Board Silk Finish,None,Double Sided,,469.3,5,FLY-475-700-701-515-SAVER
2802,5000,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Single Sided,,145.75,6,FLY-601-607-609-608-SAVER
2803,5000,0.0,A6,170gsm Art Paper Silk Finish,None,Single Sided,,42.86,5,FLY-515-565-509-421-SAVER
2804,5000,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Double Sided,,342.95,5,FLY-555-609-514-509-SAVER
2805,5000,0.2,A4,100gsm Premium Smooth White Paper,None,Single Sided,,116.6,6,FLY-520-565-521-515-SAVER
2807,5000,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Single Sided,,235.78,5,FLY-506-554-607-507-SAVER
2811,5000,0.0,Square 210mm x 210mm,450gsm Art Board Silk Finish,None,Single Sided,,728.76,5,FLY-451-609-656-609-SAVER
2812,5000,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Single Sided,,120.03,5,FLY-610-608-616-563-SAVER
2813,5000,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Single Sided,,445.84,5,FLY-463-599-525-650-SAVER
2814,5000,0.0,A4,450gsm Art Board Silk Finish,None,Double Sided,,767.12,5,FLY-558-557-507-607-SAVER
2816,5000,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Single Sided,,38.58,6,FLY-663-694-473-564-SAVER
2817,5000,0.0,A7,130gsm Art Paper Gloss Finish,None,Single Sided,,19.72,5,FLY-662-658-660-553-SAVER
2818,5000,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Single Sided,,30.87,5,FLY-563-655-515-563-SAVER
2820,5000,0.0,A4,350gsm Art Board Silk Finish,None,Single Sided,,445.84,5,FLY-601-547-654-469-SAVER
2822,5000,0.2,A7,100gsm Premium Smooth White Paper,None,Single Sided,,20.58,6,FLY-665-709-560-606-SAVER
2823,5000,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Double Sided,,469.3,5,FLY-559-497-514-462-SAVER
2824,5000,0.2,A6,100gsm Premium Smooth White Paper,None,Single Sided,,30.87,6,FLY-512-546-656-611-SAVER
2825,5000,0.2,A7,120gsm Premium Smooth White Paper,None,Double Sided,,27.08,6,FLY-511-520-552-520-SAVER
2827,5000,0.0,A6,130gsm Art Paper Gloss Finish,None,Double Sided,,32.49,5,FLY-500-562-558-563-SAVER
2828,5000,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Single Sided,,145.75,5,FLY-548-462-573-566-SAVER
2829,5000,0.2,A3,100gsm Premium Smooth White Paper,None,Single Sided,,240.06,6,FLY-554-663-652-568-SAVER
2830,5000,0.0,A7,130gsm Art Paper Silk Finish,None,Single Sided,,19.72,5,FLY-659-703-572-557-SAVER
2831,5000,0.0,A4,300gsm Art Board Coated,None,Single Sided,,325.8,5,FLY-550-608-599-516-SAVER
2834,5000,0.2,A3,300gsm Art Board Coated,None,Single Sided,,565.87,5,FLY-699-516-565-577-SAVER
2836,5000,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Single Sided,,102.88,5,FLY-646-566-513-514-SAVER
2837,5000,0.0,Square 105mm x 105mm,170gsm Art Paper Silk Finish,None,Double Sided,,45.12,5,FLY-570-470-600-606-SAVER
2844,5000,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Double Sided,,32.49,5,FLY-427-575-563-517-SAVER
