,Quantity,Tax,Size,Paper Type,Lamination,Sides Printed,Turnaround,PriceSaver,Production Days Saver,Saver Sku
2812,1000,0.2,Square 148mm x 148mm,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,99.28,7,FLY-498-518-594-624-SAVER
6328,1000,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Single Sided,,19.89,6,FLY-569-513-607-564-SAVER
1603,1000,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Double Sided,,25.27,6,FLY-512-552-606-524-SAVER
5940,1000,0.0,A5,130gsm Art Paper Gloss Finish,None,Single Sided,,31.72,5,FLY-515-610-523-493-SAVER
4246,1000,0.0,A5,300gsm Art Board Coated,None,Double Sided,,59.56,5,FLY-565-564-512-569-SAVER
1437,1000,0.2,A3,130gsm Art Paper Gloss Finish,None,Double Sided,,72.2,5,FLY-659-662-515-599-SAVER
633,1000,0.0,Square 210mm x 210mm,350gsm Recycled Uncoated,None,Double Sided,,108.3,5,FLY-652-540-557-656-SAVER
2350,1000,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Double Sided,,21.66,5,FLY-519-612-566-654-SAVER
636,1000,0.2,Square 148mm x 148mm,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,94.32,7,FLY-609-467-615-460-SAVER
6935,1000,0.2,A3,130gsm Art Paper Gloss Finish,None,Single Sided,,68.59,5,FLY-702-614-473-603-SAVER
5574,1000,0.2,A7,450gsm Art Board Silk Finish,None,Single Sided,,29.15,5,FLY-608-704-510-564-SAVER
6898,1000,0.2,A4,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,154.33,7,FLY-471-559-655-559-SAVER
5976,1000,0.2,A7,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,32.06,7,FLY-466-505-504-566-SAVER
6851,1000,0.2,A3,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,424.18,7,FLY-572-505-568-610-SAVER
4127,1000,0.2,A7,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,28.88,7,FLY-425-714-469-606-SAVER
5118,1000,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Single Sided,,31.72,5,FLY-698-715-508-600-SAVER
5991,1000,0.2,A3,170gsm Art Paper Silk Finish,None,Double Sided,,108.3,5,FLY-459-460-602-517-SAVER
6866,1000,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Double Sided,,33.39,5,FLY-519-505-603-518-SAVER
2270,1000,0.0,A7,350gsm Recycled Uncoated,None,Single Sided,,27.44,5,FLY-460-510-563-650-SAVER
5272,1000,0.2,A4,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,225.62,7,FLY-603-560-552-471-SAVER
744,1000,0.2,A5,100gsm Premium Smooth White Paper,None,Double Sided,,25.27,6,FLY-605-653-555-522-SAVER
2237,1000,0.0,A7,130gsm Art Paper Silk Finish,None,Double Sided,,15.34,5,FLY-609-553-609-462-SAVER
4776,1000,0.2,A4,100gsm Premium Smooth White Paper,None,Single Sided,,41.15,6,FLY-520-565-521-515-SAVER
4095,1000,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Single Sided,,72.87,5,FLY-506-554-607-507-SAVER
3309,1000,0.2,A5,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,90.25,7,FLY-552-657-560-510-SAVER
2900,1000,0.2,A4,120gsm Premium Smooth White Paper,None,Single Sided,,51.44,6,FLY-606-563-558-465-SAVER
5513,1000,0.2,A3,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,248.19,7,FLY-472-703-500-618-SAVER
778,1000,0.2,A6,100gsm Premium Smooth White Paper,None,Double Sided,,18.05,6,FLY-696-612-513-616-SAVER
1403,1000,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Double Sided,,22.56,5,FLY-479-705-617-562-SAVER
4178,1000,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Single Sided,,120.03,5,FLY-463-599-525-650-SAVER
2866,1000,0.0,A6,450gsm Art Board Silk Finish,None,Single Sided,,48.01,5,FLY-569-565-651-515-SAVER
2281,1000,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Single Sided,,30.01,5,FLY-543-472-525-562-SAVER
43,1000,0.0,A5,130gsm Art Paper Silk Finish,None,Double Sided,,33.39,5,FLY-548-601-610-618-SAVER
2308,1000,0.2,A5,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,126.35,7,FLY-647-461-514-655-SAVER
6824,1000,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Single Sided,,68.59,5,FLY-610-562-605-516-SAVER
2203,1000,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Single Sided,,31.72,5,FLY-561-556-555-699-SAVER
812,1000,0.0,A3,350gsm Art Board Silk Finish,None,Single Sided,,162.91,5,FLY-514-561-525-612-SAVER
3550,1000,0.0,A5,170gsm Art Paper Gloss Finish,None,Single Sided,,42.86,5,FLY-515-526-479-512-SAVER
5143,1000,0.2,A3,450gsm Art Board Silk Finish,None,Double Sided,,288.8,5,FLY-564-562-463-610-SAVER
706,1000,0.0,1/3 A4 (DL),350gsm Recycled Uncoated,None,Single Sided,,42.86,5,FLY-645-614-556-656-SAVER
6037,1000,0.2,A4,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,162.45,7,FLY-553-519-507-563-SAVER
2858,1000,0.2,A3,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,317.68,7,FLY-515-517-508-607-SAVER
4752,1000,0.2,Square 148mm x 148mm,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,85.74,7,FLY-564-516-559-519-SAVER
5537,1000,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Double Sided,,126.35,5,FLY-559-497-514-462-SAVER
710,1000,0.0,A6,450gsm Art Board Silk Finish,None,Double Sided,,50.54,5,FLY-513-464-462-503-SAVER
4144,1000,0.0,Square 210mm x 210mm,450gsm Art Board Silk Finish,None,Single Sided,,171.48,5,FLY-451-609-656-609-SAVER
2856,1000,0.0,A7,350gsm Recycled Uncoated,None,Double Sided,,28.88,5,FLY-520-614-516-651-SAVER
2382,1000,0.2,A7,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,27.44,7,FLY-468-577-482-664-SAVER
153,1000,0.0,A4,130gsm Art Paper Silk Finish,None,Double Sided,,51.44,5,FLY-611-505-479-573-SAVER
5608,1000,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Single Sided,,24.86,6,FLY-554-615-567-604-SAVER
2640,1000,0.2,A5,120gsm Premium Smooth White Paper,None,Double Sided,,31.59,6,FLY-563-563-578-564-SAVER
1499,1000,0.2,Square 105mm x 105mm,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,60.02,7,FLY-579-557-512-473-SAVER
379,1000,0.0,Square 105mm x 105mm,170gsm Art Paper Silk Finish,None,Single Sided,,21.43,5,FLY-647-603-648-602-SAVER
7089,1000,0.0,Square 105mm x 105mm,350gsm Recycled Uncoated,None,Double Sided,,39.71,5,FLY-610-557-699-506-SAVER
5211,1000,0.0,Square 210mm x 210mm,170gsm Art Paper Silk Finish,None,Single Sided,,72.87,5,FLY-470-519-612-518-SAVER
2667,1000,0.2,Square 210mm x 210mm,450gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,188.62,7,FLY-509-564-523-604-SAVER
5733,1000,0.2,A3,450gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,301.8,7,FLY-472-518-562-554-SAVER
5709,1000,0.0,A4,350gsm Recycled Uncoated,None,Single Sided,,102.88,5,FLY-569-562-466-614-SAVER
413,1000,0.0,1/3 A4 (DL),170gsm Art Paper Silk Finish,None,Double Sided,,27.08,5,FLY-558-606-515-560-SAVER
4411,1000,0.2,Square 210mm x 210mm,100gsm Premium Smooth White Paper,None,Double Sided,,43.32,6,FLY-464-616-515-520-SAVER
5830,1000,0.2,Square 210mm x 210mm,100gsm Premium Smooth White Paper,None,Single Sided,,41.15,6,FLY-506-518-610-467-SAVER
440,1000,0.2,A6,450gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,55.59,7,FLY-550-505-610-660-SAVER
7056,1000,0.0,A6,350gsm Art Board Silk Finish,None,Double Sided,,31.59,5,FLY-562-706-529-476-SAVER
3464,1000,0.2,A3,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,402.97,7,FLY-571-517-608-524-SAVER
2684,1000,0.2,Square 210mm x 210mm,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,188.62,7,FLY-575-558-558-462-SAVER
2536,1000,0.2,Square 105mm x 105mm,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,40.61,7,FLY-644-466-557-549-SAVER
4445,1000,0.2,A7,100gsm Premium Smooth White Paper,None,Double Sided,,15.52,6,FLY-519-612-554-521-SAVER
214,1000,0.2,A6,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,52.81,7,FLY-518-558-460-567-SAVER
4606,1000,0.2,Square 105mm x 105mm,450gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,55.59,7,FLY-506-602-563-460-SAVER
5762,1000,0.2,A4,100gsm Premium Smooth White Paper,None,Double Sided,,43.32,6,FLY-561-511-476-552-SAVER
318,1000,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Double Sided,,51.44,5,FLY-518-560-458-516-SAVER
7103,1000,0.2,A7,450gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,32.06,7,FLY-516-508-603-465-SAVER
1514,1000,0.2,A4,120gsm Premium Smooth White Paper,None,Double Sided,,54.15,6,FLY-535-606-521-515-SAVER
4545,1000,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Single Sided,,42.86,5,FLY-528-569-603-472-SAVER
7099,1000,0.0,1/3 A4 (DL),350gsm Recycled Uncoated,None,Double Sided,,45.12,5,FLY-620-571-561-469-SAVER
4511,1000,0.2,A3,450gsm Art Board Silk Finish,None,Single Sided,,274.36,5,FLY-657-470-506-653-SAVER
2504,1000,0.0,A6,170gsm Art Paper Gloss Finish,None,Single Sided,,21.43,5,FLY-474-708-604-652-SAVER
2617,1000,0.2,A5,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,120.03,7,FLY-611-505-559-426-SAVER
6383,1000,0.0,A4,170gsm Art Paper Gloss Finish,None,Double Sided,,76.71,5,FLY-507-621-528-659-SAVER
5796,1000,0.0,A6,130gsm Art Paper Silk Finish,None,Single Sided,,18.0,5,FLY-649-529-558-466-SAVER
4579,1000,0.0,A6,350gsm Art Board Silk Finish,None,Single Sided,,30.01,5,FLY-605-600-601-606-SAVER
2560,1000,0.2,A7,300gsm Art Board Coated,None,Single Sided,,21.43,5,FLY-655-517-515-527-SAVER
4472,1000,0.2,Square 210mm x 210mm,450gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,198.55,7,FLY-653-566-500-569-SAVER
355,1000,0.2,Square 210mm x 210mm,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,154.33,7,FLY-567-499-646-651-SAVER
1541,1000,0.2,A6,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,63.18,7,FLY-610-705-653-613-SAVER
2592,1000,0.2,1/3 A4 (DL),350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,50.59,7,FLY-511-753-608-552-SAVER
4401,1000,0.0,Square 210mm x 210mm,350gsm Recycled Uncoated,None,Single Sided,,102.88,5,FLY-468-460-461-614-SAVER
3505,1000,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Single Sided,,18.0,5,FLY-512-620-573-470-SAVER
2692,1000,0.2,1/3 A4 (DL),350gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,79.42,7,FLY-466-572-512-709-SAVER
2440,1000,0.2,A3,120gsm Premium Smooth White Paper,None,Double Sided,,99.28,6,FLY-462-603-607-656-SAVER
4329,1000,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Single Sided,,20.58,5,FLY-453-522-524-458-SAVER
2737,1000,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Double Sided,,31.59,5,FLY-509-515-644-514-SAVER
5245,1000,0.2,A5,100gsm Premium Smooth White Paper,None,Single Sided,,24.01,6,FLY-498-661-556-469-SAVER
6998,1000,0.2,1/3 A4 (DL),350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,50.59,7,FLY-746-575-564-657-SAVER
5898,1000,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Double Sided,,31.59,6,FLY-567-666-644-514-SAVER
2609,1000,0.2,Square 148mm x 148mm,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,120.03,7,FLY-697-552-464-573-SAVER
537,1000,0.2,Square 148mm x 148mm,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,90.25,7,FLY-481-654-556-607-SAVER
5925,1000,0.2,Square 210mm x 210mm,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,214.34,7,FLY-553-461-467-614-SAVER
561,1000,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Double Sided,,112.81,5,FLY-555-609-514-509-SAVER
2406,1000,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Single Sided,,25.73,5,FLY-651-559-556-596-SAVER
6976,1000,0.2,Square 105mm x 105mm,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,40.61,7,FLY-568-506-602-564-SAVER
4295,1000,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Double Sided,,59.56,5,FLY-615-560-513-413-SAVER
3437,1000,0.2,A7,100gsm Premium Smooth White Paper,None,Single Sided,,14.74,6,FLY-665-709-560-606-SAVER
2771,1000,0.2,A7,120gsm Premium Smooth White Paper,None,Single Sided,,18.44,6,FLY-546-601-601-555-SAVER
611,1000,0.2,1/3 A4 (DL),350gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,75.45,7,FLY-600-564-516-529-SAVER
4680,1000,0.2,A4,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,154.33,7,FLY-565-521-471-653-SAVER
619,1000,0.2,A6,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,60.02,7,FLY-568-606-556-606-SAVER
6359,1000,0.2,Square 210mm x 210mm,450gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,198.55,7,FLY-510-513-660-509-SAVER
5642,1000,0.0,A7,170gsm Art Paper Silk Finish,None,Single Sided,,17.15,5,FLY-553-613-506-657-SAVER
457,1000,0.2,Square 105mm x 105mm,450gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,52.81,7,FLY-600-704-648-520-SAVER
7022,1000,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Single Sided,,21.43,6,FLY-663-694-473-564-SAVER
119,1000,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Double Sided,,40.61,5,FLY-520-756-701-608-SAVER
5676,1000,0.2,A3,120gsm Premium Smooth White Paper,None,Single Sided,,94.32,6,FLY-689-461-464-565-SAVER
5177,1000,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Double Sided,,18.95,5,FLY-551-516-514-652-SAVER
4630,1000,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Double Sided,,21.66,5,FLY-693-514-565-564-SAVER
1556,1000,0.0,A4,300gsm Art Board Coated,None,Double Sided,,112.81,5,FLY-515-606-707-604-SAVER
1472,1000,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Double Sided,,51.44,5,FLY-609-508-560-505-SAVER
4378,1000,0.2,A5,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,85.74,7,FLY-517-707-616-503-SAVER
2700,1000,0.2,A6,450gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,52.81,7,FLY-656-606-549-556-SAVER
6417,1000,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Single Sided,,24.01,6,FLY-520-556-554-566-SAVER
5864,1000,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Double Sided,,40.61,5,FLY-565-515-598-512-SAVER
2472,1000,0.2,Square 105mm x 105mm,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,38.58,7,FLY-609-503-511-559-SAVER
4658,1000,0.2,Square 148mm x 148mm,450gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,99.28,7,FLY-460-557-473-615-SAVER
505,1000,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Single Sided,,42.86,5,FLY-610-608-616-563-SAVER
4356,1000,0.2,A6,450gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,55.59,7,FLY-498-608-613-451-SAVER
2489,1000,0.2,Square 210mm x 210mm,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,225.62,7,FLY-564-556-506-558-SAVER
836,1000,0.2,A7,350gsm Art Board Silk Finish,None,Double Sided,,22.56,5,FLY-555-651-469-510-SAVER
3403,1000,0.0,Square 105mm x 105mm,450gsm Art Board Silk Finish,None,Double Sided,,50.54,5,FLY-507-564-557-478-SAVER
1058,1000,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Single Sided,,38.58,5,FLY-646-566-513-514-SAVER
6692,1000,0.0,A4,300gsm Art Board Coated,None,Single Sided,,107.17,5,FLY-550-608-599-516-SAVER
3122,1000,0.2,A3,100gsm Premium Smooth White Paper,None,Single Sided,,75.45,6,FLY-554-663-652-568-SAVER
6157,1000,0.0,A5,130gsm Art Paper Silk Finish,None,Single Sided,,31.72,5,FLY-476-519-554-612-SAVER
1960,1000,0.2,A7,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,28.88,7,FLY-465-523-655-555-SAVER
1327,1000,0.0,A5,130gsm Art Paper Gloss Finish,None,Double Sided,,33.39,5,FLY-606-700-564-563-SAVER
4971,1000,0.0,A4,170gsm Art Paper Silk Finish,None,Double Sided,,76.71,5,FLY-529-515-554-610-SAVER
1085,1000,0.2,Square 105mm x 105mm,450gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,52.81,7,FLY-471-511-477-611-SAVER
1928,1000,0.0,A6,300gsm Art Board Coated,None,Single Sided,,31.72,5,FLY-525-602-433-476-SAVER
5286,1000,0.0,A6,350gsm Recycled Uncoated,None,Double Sided,,39.71,5,FLY-563-657-517-649-SAVER
1107,1000,0.2,A6,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,40.61,7,FLY-519-522-603-512-SAVER
3154,1000,0.2,A3,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,248.19,7,FLY-558-613-513-427-SAVER
5373,1000,0.0,A7,130gsm Art Paper Silk Finish,None,Single Sided,,14.57,5,FLY-659-703-572-557-SAVER
1131,1000,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Double Sided,,76.71,5,FLY-572-609-553-554-SAVER
6668,1000,0.2,Square 148mm x 148mm,450gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,99.28,7,FLY-564-611-510-469-SAVER
3819,1000,0.2,A3,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,235.78,7,FLY-611-422-561-411-SAVER
3643,1000,0.2,A6,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,317.68,7,FLY-556-575-506-560-SAVER
222,1000,0.2,A4,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,214.34,7,FLY-504-544-460-511-SAVER
1714,1000,0.0,A6,350gsm Recycled Uncoated,None,Single Sided,,37.72,5,FLY-508-566-562-601-SAVER
6726,1000,0.2,A6,120gsm Premium Smooth White Paper,None,Double Sided,,22.56,6,FLY-556-604-569-542-SAVER
3064,1000,0.2,A7,450gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,33.75,7,FLY-424-622-518-521-SAVER
2045,1000,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Double Sided,,20.94,6,FLY-596-707-472-648-SAVER
3890,1000,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Single Sided,,21.43,5,FLY-513-562-602-563-SAVER
3618,1000,0.0,A7,170gsm Art Paper Gloss Finish,None,Double Sided,,18.05,5,FLY-510-660-562-561-SAVER
5407,1000,0.2,A6,100gsm Premium Smooth White Paper,None,Single Sided,,17.15,6,FLY-512-546-656-611-SAVER
6516,1000,0.2,A3,450gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,317.68,7,FLY-566-614-550-599-SAVER
1024,1000,0.0,A4,170gsm Art Paper Silk Finish,None,Single Sided,,72.87,5,FLY-559-569-613-566-SAVER
6123,1000,0.0,A6,170gsm Art Paper Silk Finish,None,Double Sided,,22.56,5,FLY-510-649-513-464-SAVER
3088,1000,0.2,A7,120gsm Premium Smooth White Paper,None,Double Sided,,19.4,6,FLY-511-520-552-520-SAVER
5084,1000,0.0,A6,170gsm Art Paper Gloss Finish,None,Double Sided,,22.56,5,FLY-466-563-520-505-SAVER
4937,1000,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Single Sided,,107.17,5,FLY-508-612-611-702-SAVER
2011,1000,0.0,A6,130gsm Art Paper Silk Finish,None,Double Sided,,18.95,5,FLY-468-610-464-468-SAVER
3856,1000,0.0,A5,300gsm Art Board Coated,None,Single Sided,,56.59,5,FLY-466-701-515-519-SAVER
1977,1000,0.0,Square 105mm x 105mm,450gsm Art Board Silk Finish,None,Single Sided,,48.01,5,FLY-554-524-511-559-SAVER
3171,1000,0.0,Square 210mm x 210mm,450gsm Art Board Silk Finish,None,Double Sided,,180.5,5,FLY-503-564-517-557-SAVER
3333,1000,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Single Sided,,30.01,6,FLY-611-506-603-654-SAVER
3786,1000,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Single Sided,,31.72,5,FLY-614-656-453-557-SAVER
6191,1000,0.0,A7,130gsm Art Paper Gloss Finish,None,Double Sided,,15.34,5,FLY-661-510-586-608-SAVER
1803,1000,0.0,Square 210mm x 210mm,170gsm Art Paper Silk Finish,None,Double Sided,,76.71,5,FLY-506-603-615-609-SAVER
6270,1000,0.2,A3,300gsm Art Board Coated,None,Double Sided,,171.48,5,FLY-612-568-659-556-SAVER
5015,1000,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Single Sided,,20.58,5,FLY-657-602-552-650-SAVER
104,1000,0.2,A7,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,33.75,7,FLY-567-659-505-605-SAVER
3720,1000,0.2,A7,450gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,32.06,7,FLY-561-468-473-479-SAVER
6246,1000,0.2,Square 148mm x 148mm,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,90.25,7,FLY-652-610-569-605-SAVER
6601,1000,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Double Sided,,33.39,5,FLY-513-607-622-594-SAVER
3277,1000,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Double Sided,,26.17,6,FLY-658-517-526-603-SAVER
5297,1000,0.2,A3,170gsm Art Paper Silk Finish,None,Single Sided,,102.88,5,FLY-464-561-425-544-SAVER
5050,1000,0.0,A4,130gsm Art Paper Silk Finish,None,Single Sided,,48.87,5,FLY-699-606-565-557-SAVER
3693,1000,0.2,A3,100gsm Premium Smooth White Paper,None,Double Sided,,79.42,6,FLY-653-525-608-523-SAVER
1769,1000,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Double Sided,,45.12,5,FLY-521-560-563-701-SAVER
1268,1000,0.2,A3,300gsm Art Board Coated,None,Single Sided,,162.91,5,FLY-699-516-565-577-SAVER
6567,1000,0.2,A7,450gsm Art Board Silk Finish,None,Double Sided,,30.68,5,FLY-522-557-558-563-SAVER
1758,1000,0.0,Square 148mm x 148mm,350gsm Recycled Uncoated,None,Double Sided,,63.18,5,FLY-562-514-461-463-SAVER
1233,1000,0.0,A6,130gsm Art Paper Gloss Finish,None,Double Sided,,18.95,5,FLY-500-562-558-563-SAVER
9,1000,0.0,Square 105mm x 105mm,170gsm Art Paper Silk Finish,None,Double Sided,,22.56,5,FLY-570-470-600-606-SAVER
3658,1000,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Single Sided,,48.87,5,FLY-559-699-613-611-SAVER
1725,1000,0.0,A5,170gsm Art Paper Silk Finish,None,Single Sided,,42.86,5,FLY-572-515-518-622-SAVER
6651,1000,0.2,Square 148mm x 148mm,450gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,94.32,7,FLY-650-520-706-518-SAVER
5358,1000,0.2,Square 210mm x 210mm,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,198.55,7,FLY-600-558-500-512-SAVER
1165,1000,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Double Sided,,33.39,5,FLY-405-508-523-603-SAVER
6540,1000,0.0,A7,170gsm Art Paper Gloss Finish,None,Single Sided,,17.15,5,FLY-619-694-464-473-SAVER
1894,1000,0.2,A6,120gsm Premium Smooth White Paper,None,Single Sided,,21.43,6,FLY-520-699-614-508-SAVER
5004,1000,0.0,A5,350gsm Recycled Uncoated,None,Single Sided,,60.02,5,FLY-565-606-600-651-SAVER
6634,1000,0.2,Square 210mm x 210mm,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,154.33,7,FLY-657-521-619-559-SAVER
3771,1000,0.2,Square 148mm x 148mm,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,126.35,7,FLY-510-655-621-572-SAVER
6224,1000,0.2,A3,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,235.78,7,FLY-656-509-659-646-SAVER
1292,1000,0.0,A4,130gsm Art Paper Gloss Finish,None,Double Sided,,51.44,5,FLY-527-519-549-523-SAVER
1199,1000,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Double Sided,,72.2,5,FLY-608-511-549-465-SAVER
