,Quantity,Tax,Size,Paper Type,Lamination,Sides Printed,Price,Turnaround,SKU
1346,500,0.0,A6,450gsm Art Board Silk Finish,None,Double Sided,38.66,1,FLY-513-464-462-503-EXPRESS
1347,500,0.0,A4,170gsm Art Paper Silk Finish,None,Double Sided,67.92,1,FLY-529-515-554-610-EXPRESS
1348,500,0.0,1/3 A4 (DL),350gsm Recycled Uncoated,None,Single Sided,37.73,1,FLY-645-614-556-656-EXPRESS
1349,500,0.0,A5,300gsm Art Board Coated,None,Single Sided,46.66,1,FLY-466-701-515-519-EXPRESS
1350,500,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Double Sided,67.92,1,FLY-572-609-553-554-EXPRESS
1351,500,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Single Sided,99.28,1,FLY-463-599-525-650-EXPRESS
1352,500,0.0,A6,300gsm Art Board Coated,None,Double Sided,29.26,1,FLY-616-510-520-657-EXPRESS
1353,500,0.2,A5,100gsm Premium Smooth White Paper,None,Double Sided,25.92,2,FLY-605-653-555-522-EXPRESS
1354,500,0.2,A5,120gsm Premium Smooth White Paper,None,Single Sided,30.78,2,FLY-559-465-507-463-EXPRESS
1355,500,0.0,A5,350gsm Recycled Uncoated,None,Double Sided,48.07,1,FLY-558-611-509-468-EXPRESS
1356,500,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Single Sided,21.84,1,FLY-513-562-602-563-EXPRESS
1357,500,0.0,A3,350gsm Art Board Silk Finish,None,Single Sided,129.05,1,FLY-514-561-525-612-EXPRESS
1358,500,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Single Sided,21.35,1,FLY-453-522-524-458-EXPRESS
1359,500,0.0,A4,130gsm Art Paper Gloss Finish,None,Double Sided,48.07,1,FLY-527-519-549-523-EXPRESS
1360,500,0.0,A6,170gsm Art Paper Silk Finish,None,Single Sided,21.84,1,FLY-515-565-509-421-EXPRESS
1361,500,0.2,A3,170gsm Art Paper Gloss Finish,None,Single Sided,89.34,1,FLY-466-600-516-467-EXPRESS
1362,500,0.0,A4,300gsm Art Board Coated,None,Single Sided,89.34,1,FLY-550-608-599-516-EXPRESS
1363,500,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Single Sided,45.67,1,FLY-559-699-613-611-EXPRESS
1364,500,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Single Sided,51.62,1,FLY-610-562-605-516-EXPRESS
1365,500,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Single Sided,64.53,1,FLY-506-554-607-507-EXPRESS
1366,500,0.2,A3,300gsm Art Board Coated,None,Single Sided,124.09,1,FLY-699-516-565-577-EXPRESS
1367,500,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Double Sided,94.05,1,FLY-555-609-514-509-EXPRESS
1368,500,0.2,A6,120gsm Premium Smooth White Paper,None,Double Sided,24.55,2,FLY-556-604-569-542-EXPRESS
1369,500,0.0,A4,170gsm Art Paper Silk Finish,None,Single Sided,64.53,1,FLY-559-569-613-566-EXPRESS
1370,500,0.0,A3,350gsm Recycled Uncoated,None,Double Sided,189.72,1,FLY-513-549-508-562-EXPRESS
1371,500,0.2,A3,100gsm Premium Smooth White Paper,None,Double Sided,71.06,2,FLY-653-525-608-523-EXPRESS
1372,500,0.0,A6,130gsm Art Paper Gloss Finish,None,Double Sided,19.86,1,FLY-500-562-558-563-EXPRESS
1373,500,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Single Sided,21.35,1,FLY-657-602-552-650-EXPRESS
1374,500,0.2,A6,100gsm Premium Smooth White Paper,None,Double Sided,19.65,2,FLY-696-612-513-616-EXPRESS
1375,500,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Double Sided,31.35,1,FLY-513-607-622-594-EXPRESS
1376,500,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Double Sided,49.12,1,FLY-615-560-513-413-EXPRESS
1377,500,0.0,A4,130gsm Art Paper Silk Finish,None,Double Sided,48.07,1,FLY-611-505-479-573-EXPRESS
1378,500,0.0,A4,350gsm Art Board Silk Finish,None,Single Sided,99.28,1,FLY-601-547-654-469-EXPRESS
1379,500,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Double Sided,24.55,2,FLY-611-551-613-514-EXPRESS
1380,500,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Double Sided,19.65,2,FLY-462-558-560-613-EXPRESS
1381,500,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Single Sided,32.76,1,FLY-430-572-561-610-EXPRESS
1382,500,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Double Sided,21.74,2,FLY-596-707-472-648-EXPRESS
1383,500,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Single Sided,18.67,2,FLY-704-461-567-565-EXPRESS
1384,500,0.0,1/3 A4 (DL),170gsm Art Paper Silk Finish,None,Single Sided,23.83,1,FLY-645-577-696-648-EXPRESS
1385,500,0.2,A7,300gsm Art Board Coated,None,Double Sided,21.94,1,FLY-461-565-472-656-EXPRESS
1386,500,0.0,A5,130gsm Art Paper Silk Finish,None,Double Sided,31.35,1,FLY-548-601-610-618-EXPRESS
1387,500,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Double Sided,19.86,1,FLY-427-575-563-517-EXPRESS
1388,500,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Single Sided,29.79,1,FLY-561-556-555-699-EXPRESS
1389,500,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Single Sided,45.67,1,FLY-548-462-573-566-EXPRESS
1390,500,0.0,A6,170gsm Art Paper Silk Finish,None,Double Sided,22.99,1,FLY-510-649-513-464-EXPRESS
1391,500,0.2,A7,120gsm Premium Smooth White Paper,None,Double Sided,21.94,2,FLY-511-520-552-520-EXPRESS
1392,500,0.2,A6,100gsm Premium Smooth White Paper,None,Single Sided,18.67,2,FLY-512-546-656-611-EXPRESS
1393,500,0.2,A3,170gsm Art Paper Silk Finish,None,Single Sided,89.34,1,FLY-464-561-425-544-EXPRESS
1394,500,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Double Sided,27.17,2,FLY-658-517-526-603-EXPRESS
1395,500,0.0,Square 210mm x 210mm,170gsm Art Paper Silk Finish,None,Double Sided,67.92,1,FLY-506-603-615-609-EXPRESS
1396,500,0.0,A5,350gsm Art Board Silk Finish,None,Single Sided,51.62,1,FLY-567-509-615-698-EXPRESS
1397,500,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Double Sided,36.58,1,FLY-505-666-521-419-EXPRESS
1398,500,0.0,A4,130gsm Art Paper Gloss Finish,None,Single Sided,45.67,1,FLY-601-697-615-463-EXPRESS
1399,500,0.2,A6,120gsm Premium Smooth White Paper,None,Single Sided,23.33,2,FLY-520-699-614-508-EXPRESS
1400,500,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Double Sided,48.07,2,FLY-516-600-653-599-EXPRESS
1401,500,0.0,A7,130gsm Art Paper Gloss Finish,None,Double Sided,17.25,1,FLY-661-510-586-608-EXPRESS
1402,500,0.0,Square 210mm x 210mm,450gsm Art Board Silk Finish,None,Double Sided,121.22,1,FLY-503-564-517-557-EXPRESS
1403,500,0.0,A7,130gsm Art Paper Silk Finish,None,Single Sided,16.39,1,FLY-659-703-572-557-EXPRESS
1404,500,0.0,A6,300gsm Art Board Coated,None,Single Sided,27.8,1,FLY-525-602-433-476-EXPRESS
1405,500,0.2,A3,100gsm Premium Smooth White Paper,None,Single Sided,67.51,2,FLY-554-663-652-568-EXPRESS
1406,500,0.0,A5,130gsm Art Paper Silk Finish,None,Single Sided,29.79,1,FLY-476-519-554-612-EXPRESS
1407,500,0.0,Square 105mm x 105mm,450gsm Art Board Silk Finish,None,Single Sided,36.73,1,FLY-554-524-511-559-EXPRESS
1408,500,0.0,A6,130gsm Art Paper Silk Finish,None,Double Sided,19.86,1,FLY-468-610-464-468-EXPRESS
1409,500,0.2,A4,120gsm Premium Smooth White Paper,None,Single Sided,45.67,2,FLY-606-563-558-465-EXPRESS
1410,500,0.0,A7,130gsm Art Paper Silk Finish,None,Double Sided,17.25,1,FLY-609-553-609-462-EXPRESS
1411,500,0.0,A7,170gsm Art Paper Silk Finish,None,Single Sided,17.86,1,FLY-553-613-506-657-EXPRESS
1412,500,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Double Sided,34.48,1,FLY-565-515-598-512-EXPRESS
1413,500,0.2,A3,120gsm Premium Smooth White Paper,None,Single Sided,84.38,2,FLY-689-461-464-565-EXPRESS
1414,500,0.0,A6,170gsm Art Paper Gloss Finish,None,Single Sided,21.84,1,FLY-474-708-604-652-EXPRESS
1415,500,0.0,A4,350gsm Recycled Uncoated,None,Single Sided,79.42,1,FLY-569-562-466-614-EXPRESS
1416,500,0.2,Square 210mm x 210mm,100gsm Premium Smooth White Paper,None,Single Sided,36.53,2,FLY-506-518-610-467-EXPRESS
1417,500,0.2,A5,120gsm Premium Smooth White Paper,None,Double Sided,32.4,2,FLY-563-563-578-564-EXPRESS
1418,500,0.2,A7,300gsm Art Board Coated,None,Single Sided,20.84,1,FLY-655-517-515-527-EXPRESS
1419,500,0.0,A3,350gsm Recycled Uncoated,None,Single Sided,186.76,1,FLY-560-656-562-519-EXPRESS
1420,500,0.0,A6,130gsm Art Paper Silk Finish,None,Single Sided,18.86,1,FLY-649-529-558-466-EXPRESS
1421,500,0.2,A4,100gsm Premium Smooth White Paper,None,Double Sided,38.46,2,FLY-561-511-476-552-EXPRESS
1422,500,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Double Sided,32.4,2,FLY-567-666-644-514-EXPRESS
1423,500,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Double Sided,36.58,1,FLY-521-560-563-701-EXPRESS
1424,500,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Double Sided,28.22,1,FLY-509-515-644-514-EXPRESS
1425,500,0.0,A7,350gsm Recycled Uncoated,None,Single Sided,27.8,1,FLY-460-510-563-650-EXPRESS
1426,500,0.2,A3,170gsm Art Paper Silk Finish,None,Double Sided,94.05,1,FLY-459-460-602-517-EXPRESS
1427,500,0.0,A6,450gsm Art Board Silk Finish,None,Single Sided,36.73,1,FLY-569-565-651-515-EXPRESS
1428,500,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Single Sided,26.81,1,FLY-543-472-525-562-EXPRESS
1429,500,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Double Sided,104.5,1,FLY-559-497-514-462-EXPRESS
1430,500,0.0,A7,350gsm Recycled Uncoated,None,Double Sided,29.26,1,FLY-520-614-516-651-EXPRESS
1431,500,0.0,Square 148mm x 148mm,450gsm Art Board Silk Finish,None,Single Sided,64.53,1,FLY-564-657-573-525-EXPRESS
1432,500,0.0,Square 148mm x 148mm,350gsm Recycled Uncoated,None,Single Sided,45.67,1,FLY-608-603-467-564-EXPRESS
1433,500,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Double Sided,22.46,1,FLY-519-612-566-654-EXPRESS
1434,500,0.2,A7,450gsm Art Board Silk Finish,None,Single Sided,24.82,1,FLY-608-704-510-564-EXPRESS
1435,500,0.0,A5,130gsm Art Paper Gloss Finish,None,Single Sided,29.79,1,FLY-515-610-523-493-EXPRESS
1436,500,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Single Sided,25.81,2,FLY-554-615-567-604-EXPRESS
1437,500,0.2,A7,120gsm Premium Smooth White Paper,None,Single Sided,20.84,2,FLY-546-601-601-555-EXPRESS
1438,500,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Single Sided,23.83,1,FLY-651-559-556-596-EXPRESS
1439,500,0.2,A3,120gsm Premium Smooth White Paper,None,Double Sided,88.82,2,FLY-462-603-607-656-EXPRESS
1440,500,0.0,A7,170gsm Art Paper Silk Finish,None,Double Sided,18.81,1,FLY-463-599-607-559-EXPRESS
1441,500,0.2,A7,100gsm Premium Smooth White Paper,None,Single Sided,16.68,2,FLY-665-709-560-606-EXPRESS
1442,500,0.0,A5,170gsm Art Paper Silk Finish,None,Single Sided,34.75,1,FLY-572-515-518-622-EXPRESS
1443,500,0.0,A4,300gsm Art Board Coated,None,Double Sided,94.05,1,FLY-515-606-707-604-EXPRESS
1444,500,0.0,A5,170gsm Art Paper Silk Finish,None,Double Sided,36.58,1,FLY-564-574-602-511-EXPRESS
1445,500,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Single Sided,30.78,2,FLY-611-506-603-654-EXPRESS
1446,500,0.2,A3,170gsm Art Paper Gloss Finish,None,Double Sided,94.05,1,FLY-419-553-522-705-EXPRESS
1447,500,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Single Sided,20.65,2,FLY-569-513-607-564-EXPRESS
1448,500,0.0,A6,350gsm Recycled Uncoated,None,Double Sided,37.62,1,FLY-563-657-517-649-EXPRESS
1449,500,0.2,A5,100gsm Premium Smooth White Paper,None,Single Sided,24.62,2,FLY-498-661-556-469-EXPRESS
1450,500,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Double Sided,25.92,2,FLY-512-552-606-524-EXPRESS
1451,500,0.0,Square 148mm x 148mm,450gsm Art Board Silk Finish,None,Double Sided,67.92,1,FLY-655-551-658-522-EXPRESS
1452,500,0.0,A6,350gsm Recycled Uncoated,None,Single Sided,35.74,1,FLY-508-566-562-601-EXPRESS
1453,500,0.0,A4,170gsm Art Paper Gloss Finish,None,Single Sided,64.53,1,FLY-460-464-476-563-EXPRESS
1454,500,0.0,Square 210mm x 210mm,170gsm Art Paper Silk Finish,None,Single Sided,64.53,1,FLY-470-519-612-518-EXPRESS
1455,500,0.0,A4,170gsm Art Paper Gloss Finish,None,Double Sided,67.92,1,FLY-507-621-528-659-EXPRESS
1456,500,0.0,Square 148mm x 148mm,350gsm Recycled Uncoated,None,Double Sided,48.07,1,FLY-562-514-461-463-EXPRESS
1457,500,0.0,A4,350gsm Recycled Uncoated,None,Double Sided,83.6,1,FLY-651-559-558-560-EXPRESS
1458,500,0.0,Square 105mm x 105mm,450gsm Art Board Silk Finish,None,Double Sided,38.66,1,FLY-507-564-557-478-EXPRESS
1459,500,0.2,A3,300gsm Art Board Coated,None,Double Sided,130.62,1,FLY-612-568-659-556-EXPRESS
1460,1000,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Double Sided,21.94,1,FLY-427-575-563-517-EXPRESS
1461,1000,0.0,A7,130gsm Art Paper Gloss Finish,None,Single Sided,16.87,1,FLY-662-658-660-553-EXPRESS
1462,1000,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Single Sided,20.84,1,FLY-563-655-515-563-EXPRESS
1463,1000,0.0,Square 148mm x 148mm,350gsm Recycled Uncoated,None,Single Sided,69.5,1,FLY-608-603-467-564-EXPRESS
1464,1000,0.0,A4,350gsm Recycled Uncoated,None,Double Sided,125.4,1,FLY-651-559-558-560-EXPRESS
1465,1000,0.0,Square 148mm x 148mm,450gsm Art Board Silk Finish,None,Single Sided,99.28,1,FLY-564-657-573-525-EXPRESS
1466,1000,0.0,A6,300gsm Art Board Coated,None,Double Sided,38.66,1,FLY-616-510-520-657-EXPRESS
1467,1000,0.0,A7,170gsm Art Paper Silk Finish,None,Double Sided,20.9,1,FLY-463-599-607-559-EXPRESS
1468,1000,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Single Sided,65.53,1,FLY-510-623-603-607-EXPRESS
1469,1000,0.0,A6,170gsm Art Paper Silk Finish,None,Single Sided,24.82,1,FLY-515-565-509-421-EXPRESS
1470,1000,0.0,Square 105mm x 105mm,350gsm Recycled Uncoated,None,Single Sided,43.68,1,FLY-649-568-645-610-EXPRESS
1471,1000,0.0,A5,350gsm Recycled Uncoated,None,Double Sided,73.15,1,FLY-558-611-509-468-EXPRESS
1472,1000,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Single Sided,23.03,2,FLY-569-513-607-564-EXPRESS
1473,1000,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Double Sided,29.26,2,FLY-512-552-606-524-EXPRESS
1474,1000,0.0,A5,130gsm Art Paper Gloss Finish,None,Single Sided,36.73,1,FLY-515-610-523-493-EXPRESS
1475,1000,0.0,A5,300gsm Art Board Coated,None,Double Sided,68.97,1,FLY-565-564-512-569-EXPRESS
1476,1000,0.2,A3,130gsm Art Paper Gloss Finish,None,Double Sided,83.6,1,FLY-659-662-515-599-EXPRESS
1477,1000,0.0,Square 210mm x 210mm,350gsm Recycled Uncoated,None,Double Sided,125.4,1,FLY-652-540-557-656-EXPRESS
1478,1000,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Double Sided,25.08,1,FLY-519-612-566-654-EXPRESS
1479,1000,0.2,A3,130gsm Art Paper Gloss Finish,None,Single Sided,79.42,1,FLY-702-614-473-603-EXPRESS
1480,1000,0.2,A7,450gsm Art Board Silk Finish,None,Single Sided,33.75,1,FLY-608-704-510-564-EXPRESS
1481,1000,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Single Sided,36.73,1,FLY-698-715-508-600-EXPRESS
1482,1000,0.2,A3,170gsm Art Paper Silk Finish,None,Double Sided,125.4,1,FLY-459-460-602-517-EXPRESS
1483,1000,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Double Sided,38.66,1,FLY-519-505-603-518-EXPRESS
1484,1000,0.0,A7,350gsm Recycled Uncoated,None,Single Sided,31.77,1,FLY-460-510-563-650-EXPRESS
1485,1000,0.2,A5,100gsm Premium Smooth White Paper,None,Double Sided,29.26,2,FLY-605-653-555-522-EXPRESS
1486,1000,0.0,A7,130gsm Art Paper Silk Finish,None,Double Sided,17.77,1,FLY-609-553-609-462-EXPRESS
1487,1000,0.2,A4,100gsm Premium Smooth White Paper,None,Single Sided,47.65,2,FLY-520-565-521-515-EXPRESS
1488,1000,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Single Sided,84.38,1,FLY-506-554-607-507-EXPRESS
1489,1000,0.2,A4,120gsm Premium Smooth White Paper,None,Single Sided,59.56,2,FLY-606-563-558-465-EXPRESS
1490,1000,0.2,A6,100gsm Premium Smooth White Paper,None,Double Sided,20.9,2,FLY-696-612-513-616-EXPRESS
1491,1000,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Double Sided,26.12,1,FLY-479-705-617-562-EXPRESS
1492,1000,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Single Sided,138.98,1,FLY-463-599-525-650-EXPRESS
1493,1000,0.0,A6,450gsm Art Board Silk Finish,None,Single Sided,55.59,1,FLY-569-565-651-515-EXPRESS
1494,1000,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Single Sided,34.75,1,FLY-543-472-525-562-EXPRESS
1495,1000,0.0,A5,130gsm Art Paper Silk Finish,None,Double Sided,38.66,1,FLY-548-601-610-618-EXPRESS
1496,1000,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Single Sided,79.42,1,FLY-610-562-605-516-EXPRESS
1497,1000,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Single Sided,36.73,1,FLY-561-556-555-699-EXPRESS
1498,1000,0.0,A3,350gsm Art Board Silk Finish,None,Single Sided,188.63,1,FLY-514-561-525-612-EXPRESS
1499,1000,0.0,A5,170gsm Art Paper Gloss Finish,None,Single Sided,49.63,1,FLY-515-526-479-512-EXPRESS
1500,1000,0.2,A3,450gsm Art Board Silk Finish,None,Double Sided,334.4,1,FLY-564-562-463-610-EXPRESS
1501,1000,0.0,1/3 A4 (DL),350gsm Recycled Uncoated,None,Single Sided,49.63,1,FLY-645-614-556-656-EXPRESS
1502,1000,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Double Sided,146.3,1,FLY-559-497-514-462-EXPRESS
1503,1000,0.0,A6,450gsm Art Board Silk Finish,None,Double Sided,58.52,1,FLY-513-464-462-503-EXPRESS
1504,1000,0.0,Square 210mm x 210mm,450gsm Art Board Silk Finish,None,Single Sided,198.55,1,FLY-451-609-656-609-EXPRESS
1505,1000,0.0,A7,350gsm Recycled Uncoated,None,Double Sided,33.44,1,FLY-520-614-516-651-EXPRESS
1506,1000,0.0,A4,130gsm Art Paper Silk Finish,None,Double Sided,59.56,1,FLY-611-505-479-573-EXPRESS
1507,1000,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Single Sided,28.79,2,FLY-554-615-567-604-EXPRESS
1508,1000,0.2,A5,120gsm Premium Smooth White Paper,None,Double Sided,36.58,2,FLY-563-563-578-564-EXPRESS
