,Quantity,Tax,Size,Paper Type,Lamination,Sides Printed,Turnaround,PriceStandard,Production Days Standard,Standard Sku
1940,1000,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Double Sided,,22.8,3,FLY-693-514-565-564-STANDARD
1941,1000,0.0,A4,300gsm Art Board Coated,None,Double Sided,,118.75,3,FLY-515-606-707-604-STANDARD
1942,1000,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Double Sided,,54.15,3,FLY-609-508-560-505-STANDARD
1945,1000,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Single Sided,,25.27,4,FLY-520-556-554-566-STANDARD
1946,1000,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Double Sided,,42.75,3,FLY-565-515-598-512-STANDARD
1949,1000,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Single Sided,,45.12,3,FLY-610-608-616-563-STANDARD
1952,1000,0.2,A7,350gsm Art Board Silk Finish,None,Double Sided,,23.75,3,FLY-555-651-469-510-STANDARD
1953,1000,0.0,Square 105mm x 105mm,450gsm Art Board Silk Finish,None,Double Sided,,53.2,3,FLY-507-564-557-478-STANDARD
1954,1000,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Single Sided,,40.61,3,FLY-646-566-513-514-STANDARD
1955,1000,0.0,A4,300gsm Art Board Coated,None,Single Sided,,112.81,3,FLY-550-608-599-516-STANDARD
1956,1000,0.2,A3,100gsm Premium Smooth White Paper,None,Single Sided,,79.42,4,FLY-554-663-652-568-STANDARD
1957,1000,0.0,A5,130gsm Art Paper Silk Finish,None,Single Sided,,33.39,3,FLY-476-519-554-612-STANDARD
1959,1000,0.0,A5,130gsm Art Paper Gloss Finish,None,Double Sided,,35.15,3,FLY-606-700-564-563-STANDARD
1960,1000,0.0,A4,170gsm Art Paper Silk Finish,None,Double Sided,,80.75,3,FLY-529-515-554-610-STANDARD
1962,1000,0.0,A6,300gsm Art Board Coated,None,Single Sided,,33.39,3,FLY-525-602-433-476-STANDARD
1963,1000,0.0,A6,350gsm Recycled Uncoated,None,Double Sided,,41.8,3,FLY-563-657-517-649-STANDARD
1966,1000,0.0,A7,130gsm Art Paper Silk Finish,None,Single Sided,,15.34,3,FLY-659-703-572-557-STANDARD
1967,1000,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Double Sided,,80.75,3,FLY-572-609-553-554-STANDARD
1972,1000,0.0,A6,350gsm Recycled Uncoated,None,Single Sided,,39.71,3,FLY-508-566-562-601-STANDARD
1973,1000,0.2,A6,120gsm Premium Smooth White Paper,None,Double Sided,,23.75,4,FLY-556-604-569-542-STANDARD
1975,1000,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Double Sided,,22.04,4,FLY-596-707-472-648-STANDARD
1976,1000,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Single Sided,,22.56,3,FLY-513-562-602-563-STANDARD
1977,1000,0.0,A7,170gsm Art Paper Gloss Finish,None,Double Sided,,19.0,3,FLY-510-660-562-561-STANDARD
1978,1000,0.2,A6,100gsm Premium Smooth White Paper,None,Single Sided,,18.05,4,FLY-512-546-656-611-STANDARD
1980,1000,0.0,A4,170gsm Art Paper Silk Finish,None,Single Sided,,76.71,3,FLY-559-569-613-566-STANDARD
1981,1000,0.0,A6,170gsm Art Paper Silk Finish,None,Double Sided,,23.75,3,FLY-510-649-513-464-STANDARD
1982,1000,0.2,A7,120gsm Premium Smooth White Paper,None,Double Sided,,20.42,4,FLY-511-520-552-520-STANDARD
1983,1000,0.0,A6,170gsm Art Paper Gloss Finish,None,Double Sided,,23.75,3,FLY-466-563-520-505-STANDARD
1984,1000,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Single Sided,,112.81,3,FLY-508-612-611-702-STANDARD
1985,1000,0.0,A6,130gsm Art Paper Silk Finish,None,Double Sided,,19.95,3,FLY-468-610-464-468-STANDARD
1986,1000,0.0,A5,300gsm Art Board Coated,None,Single Sided,,59.57,3,FLY-466-701-515-519-STANDARD
1987,1000,0.0,Square 105mm x 105mm,450gsm Art Board Silk Finish,None,Single Sided,,50.54,3,FLY-554-524-511-559-STANDARD
1988,1000,0.0,Square 210mm x 210mm,450gsm Art Board Silk Finish,None,Double Sided,,190.0,3,FLY-503-564-517-557-STANDARD
1989,1000,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Single Sided,,31.59,4,FLY-611-506-603-654-STANDARD
1990,1000,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Single Sided,,33.39,3,FLY-614-656-453-557-STANDARD
1991,1000,0.0,A7,130gsm Art Paper Gloss Finish,None,Double Sided,,16.15,3,FLY-661-510-586-608-STANDARD
1992,1000,0.0,Square 210mm x 210mm,170gsm Art Paper Silk Finish,None,Double Sided,,80.75,3,FLY-506-603-615-609-STANDARD
1993,1000,0.2,A3,300gsm Art Board Coated,None,Double Sided,,180.5,3,FLY-612-568-659-556-STANDARD
1994,1000,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Single Sided,,21.66,3,FLY-657-602-552-650-STANDARD
1998,1000,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Double Sided,,35.15,3,FLY-513-607-622-594-STANDARD
1999,1000,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Double Sided,,27.55,4,FLY-658-517-526-603-STANDARD
2000,1000,0.2,A3,170gsm Art Paper Silk Finish,None,Single Sided,,108.3,3,FLY-464-561-425-544-STANDARD
2001,1000,0.0,A4,130gsm Art Paper Silk Finish,None,Single Sided,,51.44,3,FLY-699-606-565-557-STANDARD
2002,1000,0.2,A3,100gsm Premium Smooth White Paper,None,Double Sided,,83.6,4,FLY-653-525-608-523-STANDARD
2003,1000,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Double Sided,,47.5,3,FLY-521-560-563-701-STANDARD
2004,1000,0.2,A3,300gsm Art Board Coated,None,Single Sided,,171.48,3,FLY-699-516-565-577-STANDARD
2005,1000,0.2,A7,450gsm Art Board Silk Finish,None,Double Sided,,32.3,3,FLY-522-557-558-563-STANDARD
2006,1000,0.0,Square 148mm x 148mm,350gsm Recycled Uncoated,None,Double Sided,,66.5,3,FLY-562-514-461-463-STANDARD
2007,1000,0.0,A6,130gsm Art Paper Gloss Finish,None,Double Sided,,19.95,3,FLY-500-562-558-563-STANDARD
2008,1000,0.0,Square 105mm x 105mm,170gsm Art Paper Silk Finish,None,Double Sided,,23.75,3,FLY-570-470-600-606-STANDARD
2009,1000,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Single Sided,,51.44,3,FLY-559-699-613-611-STANDARD
2010,1000,0.0,A5,170gsm Art Paper Silk Finish,None,Single Sided,,45.12,3,FLY-572-515-518-622-STANDARD
2013,1000,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Double Sided,,35.15,3,FLY-405-508-523-603-STANDARD
2014,1000,0.0,A7,170gsm Art Paper Gloss Finish,None,Single Sided,,18.05,3,FLY-619-694-464-473-STANDARD
2015,1000,0.2,A6,120gsm Premium Smooth White Paper,None,Single Sided,,22.56,4,FLY-520-699-614-508-STANDARD
2016,1000,0.0,A5,350gsm Recycled Uncoated,None,Single Sided,,63.18,3,FLY-565-606-600-651-STANDARD
2020,1000,0.0,A4,130gsm Art Paper Gloss Finish,None,Double Sided,,54.15,3,FLY-527-519-549-523-STANDARD
2021,1000,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Double Sided,,76.0,3,FLY-608-511-549-465-STANDARD
2022,1000,0.0,A4,130gsm Art Paper Gloss Finish,None,Single Sided,,51.44,3,FLY-601-697-615-463-STANDARD
2023,1000,0.2,A5,120gsm Premium Smooth White Paper,None,Single Sided,,31.59,4,FLY-559-465-507-463-STANDARD
2024,1000,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Double Sided,,47.5,3,FLY-505-666-521-419-STANDARD
2025,1000,0.0,A5,350gsm Art Board Silk Finish,None,Single Sided,,72.2,3,FLY-567-509-615-698-STANDARD
2026,1000,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Double Sided,,57.0,4,FLY-516-600-653-599-STANDARD
2034,1000,0.2,A3,170gsm Art Paper Gloss Finish,None,Double Sided,,114.0,3,FLY-419-553-522-705-STANDARD
2036,1000,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Single Sided,,18.05,4,FLY-704-461-567-565-STANDARD
2038,1000,0.0,1/3 A4 (DL),170gsm Art Paper Silk Finish,None,Single Sided,,27.08,3,FLY-645-577-696-648-STANDARD
2039,1000,0.0,A5,350gsm Art Board Silk Finish,None,Double Sided,,76.0,3,FLY-658-565-525-469-STANDARD
2042,1000,0.2,A7,350gsm Art Board Silk Finish,None,Single Sided,,22.56,3,FLY-473-615-513-661-STANDARD
2043,1000,0.0,A6,130gsm Art Paper Gloss Finish,None,Single Sided,,18.95,3,FLY-561-661-558-561-STANDARD
2046,1000,0.2,A3,130gsm Art Paper Silk Finish,None,Single Sided,,72.2,3,FLY-458-559-606-423-STANDARD
2047,1000,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Single Sided,,40.61,3,FLY-430-572-561-610-STANDARD
2048,1000,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Double Sided,,23.75,4,FLY-611-551-613-514-STANDARD
2049,1000,0.2,A3,170gsm Art Paper Gloss Finish,None,Single Sided,,108.3,3,FLY-466-600-516-467-STANDARD
2050,1000,0.0,A5,170gsm Art Paper Silk Finish,None,Double Sided,,47.5,3,FLY-564-574-602-511-STANDARD
2052,1000,0.0,A3,350gsm Art Board Silk Finish,None,Double Sided,,180.5,3,FLY-600-652-559-418-STANDARD
2053,1000,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Double Sided,,28.5,3,FLY-604-645-568-602-STANDARD
2054,1000,0.0,A4,350gsm Art Board Silk Finish,None,Single Sided,,126.35,3,FLY-601-547-654-469-STANDARD
2056,1000,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Double Sided,,19.0,4,FLY-462-558-560-613-STANDARD
2059,1000,0.2,A3,130gsm Art Paper Silk Finish,None,Double Sided,,76.0,3,FLY-697-609-600-557-STANDARD
2060,1000,0.0,A4,350gsm Art Board Silk Finish,None,Double Sided,,133.0,3,FLY-475-700-701-515-STANDARD
2061,1000,0.0,A4,170gsm Art Paper Gloss Finish,None,Single Sided,,76.71,3,FLY-460-464-476-563-STANDARD
2063,1000,0.0,A5,170gsm Art Paper Gloss Finish,None,Double Sided,,47.5,3,FLY-481-569-514-568-STANDARD
2064,1000,0.2,A7,300gsm Art Board Coated,None,Double Sided,,23.75,3,FLY-461-565-472-656-STANDARD
2065,1000,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Single Sided,,51.44,3,FLY-548-462-573-566-STANDARD
2066,1000,0.0,Square 148mm x 148mm,450gsm Art Board Silk Finish,None,Double Sided,,95.0,3,FLY-655-551-658-522-STANDARD
2067,1000,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Single Sided,,54.15,4,FLY-601-607-609-608-STANDARD
2069,2000,0.0,A5,170gsm Art Paper Silk Finish,None,Double Sided,,71.25,3,FLY-564-574-602-511-STANDARD
2070,2000,0.2,A4,100gsm Premium Smooth White Paper,None,Single Sided,,64.98,4,FLY-520-565-521-515-STANDARD
2072,2000,0.2,A3,300gsm Art Board Coated,None,Double Sided,,323.0,3,FLY-612-568-659-556-STANDARD
2073,2000,0.0,A7,170gsm Art Paper Gloss Finish,None,Single Sided,,21.66,3,FLY-619-694-464-473-STANDARD
2074,2000,0.0,A6,130gsm Art Paper Silk Finish,None,Single Sided,,23.46,3,FLY-649-529-558-466-STANDARD
2075,2000,0.2,Square 210mm x 210mm,100gsm Premium Smooth White Paper,None,Single Sided,,64.98,4,FLY-506-518-610-467-STANDARD
2076,2000,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Double Sided,,71.25,3,FLY-505-666-521-419-STANDARD
2080,2000,0.2,A4,100gsm Premium Smooth White Paper,None,Double Sided,,68.4,4,FLY-561-511-476-552-STANDARD
2081,2000,0.0,A5,350gsm Recycled Uncoated,None,Single Sided,,90.25,3,FLY-565-606-600-651-STANDARD
2082,2000,0.2,A3,170gsm Art Paper Silk Finish,None,Double Sided,,190.0,3,FLY-459-460-602-517-STANDARD
2084,2000,0.0,A6,350gsm Art Board Silk Finish,None,Double Sided,,52.25,3,FLY-562-706-529-476-STANDARD
2085,2000,0.2,A7,450gsm Art Board Silk Finish,None,Double Sided,,48.45,3,FLY-522-557-558-563-STANDARD
2088,2000,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Single Sided,,112.81,3,FLY-610-562-605-516-STANDARD
2089,2000,0.0,A4,130gsm Art Paper Silk Finish,None,Single Sided,,76.71,3,FLY-699-606-565-557-STANDARD
2090,2000,0.0,A6,350gsm Art Board Silk Finish,None,Single Sided,,49.64,3,FLY-605-600-601-606-STANDARD
2091,2000,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Double Sided,,44.65,3,FLY-513-607-622-594-STANDARD
2092,2000,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Double Sided,,24.7,3,FLY-551-516-514-652-STANDARD
2093,2000,0.2,A3,170gsm Art Paper Silk Finish,None,Single Sided,,180.5,3,FLY-464-561-425-544-STANDARD
2094,2000,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Single Sided,,28.88,3,FLY-657-602-552-650-STANDARD
2097,2000,0.0,A4,350gsm Art Board Silk Finish,None,Double Sided,,237.5,3,FLY-475-700-701-515-STANDARD
2099,2000,0.0,1/3 A4 (DL),350gsm Recycled Uncoated,None,Double Sided,,66.5,3,FLY-620-571-561-469-STANDARD
2100,2000,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Single Sided,,67.69,3,FLY-528-569-603-472-STANDARD
2104,2000,0.0,A4,170gsm Art Paper Gloss Finish,None,Double Sided,,133.0,3,FLY-507-621-528-659-STANDARD
2109,2000,0.0,Square 210mm x 210mm,170gsm Art Paper Silk Finish,None,Single Sided,,126.35,3,FLY-470-519-612-518-STANDARD
2110,2000,0.0,Square 105mm x 105mm,350gsm Recycled Uncoated,None,Double Sided,,55.1,3,FLY-610-557-699-506-STANDARD
2111,2000,0.0,A7,130gsm Art Paper Gloss Finish,None,Single Sided,,18.05,3,FLY-662-658-660-553-STANDARD
2112,2000,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Single Sided,,27.98,4,FLY-663-694-473-564-STANDARD
2113,2000,0.0,A4,300gsm Art Board Coated,None,Single Sided,,175.99,3,FLY-550-608-599-516-STANDARD
2114,2000,0.0,Square 105mm x 105mm,170gsm Art Paper Silk Finish,None,Double Sided,,33.25,3,FLY-570-470-600-606-STANDARD
2115,2000,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Double Sided,,39.9,3,FLY-604-645-568-602-STANDARD
2116,2000,0.0,A5,130gsm Art Paper Silk Finish,None,Double Sided,,44.65,3,FLY-548-601-610-618-STANDARD
2117,2000,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Single Sided,,34.3,4,FLY-554-615-567-604-STANDARD
2120,2000,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Single Sided,,175.99,3,FLY-508-612-611-702-STANDARD
2122,2000,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Single Sided,,27.44,4,FLY-569-513-607-564-STANDARD
2124,2000,0.0,A5,350gsm Recycled Uncoated,None,Double Sided,,95.0,3,FLY-558-611-509-468-STANDARD
2126,2000,0.0,A6,170gsm Art Paper Gloss Finish,None,Double Sided,,33.25,3,FLY-466-563-520-505-STANDARD
2127,2000,0.0,A5,170gsm Art Paper Gloss Finish,None,Double Sided,,71.25,3,FLY-481-569-514-568-STANDARD
2128,2000,0.2,A7,450gsm Art Board Silk Finish,None,Single Sided,,46.03,3,FLY-608-704-510-564-STANDARD
2131,2000,0.2,A6,100gsm Premium Smooth White Paper,None,Single Sided,,22.38,4,FLY-512-546-656-611-STANDARD
2132,2000,0.0,A5,130gsm Art Paper Gloss Finish,None,Single Sided,,42.42,3,FLY-515-610-523-493-STANDARD
2134,2000,0.2,A3,130gsm Art Paper Gloss Finish,None,Single Sided,,112.81,3,FLY-702-614-473-603-STANDARD
2135,2000,0.2,A6,120gsm Premium Smooth White Paper,None,Double Sided,,29.45,4,FLY-556-604-569-542-STANDARD
2136,2000,0.2,A5,100gsm Premium Smooth White Paper,None,Single Sided,,36.1,4,FLY-498-661-556-469-STANDARD
2137,2000,0.0,Square 148mm x 148mm,350gsm Recycled Uncoated,None,Single Sided,,90.25,3,FLY-608-603-467-564-STANDARD
2139,2000,0.0,A6,170gsm Art Paper Silk Finish,None,Double Sided,,33.25,3,FLY-510-649-513-464-STANDARD
2145,2000,0.0,A7,130gsm Art Paper Gloss Finish,None,Double Sided,,19.0,3,FLY-661-510-586-608-STANDARD
2146,2000,0.0,1/3 A4 (DL),170gsm Art Paper Silk Finish,None,Single Sided,,37.9,3,FLY-645-577-696-648-STANDARD
2147,2000,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Double Sided,,30.4,3,FLY-693-514-565-564-STANDARD
2151,2000,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Double Sided,,85.5,4,FLY-516-600-653-599-STANDARD
2152,2000,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Single Sided,,52.34,3,FLY-698-715-508-600-STANDARD
2153,2000,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Double Sided,,66.5,3,FLY-565-515-598-512-STANDARD
2154,2000,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Single Sided,,36.1,4,FLY-520-556-554-566-STANDARD
2155,2000,0.0,A6,350gsm Recycled Uncoated,None,Double Sided,,55.1,3,FLY-563-657-517-649-STANDARD
2157,2000,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Double Sided,,55.1,3,FLY-519-505-603-518-STANDARD
2158,2000,0.0,A7,170gsm Art Paper Silk Finish,None,Single Sided,,21.66,3,FLY-553-613-506-657-STANDARD
2160,2000,0.2,A3,450gsm Art Board Silk Finish,None,Double Sided,,517.75,3,FLY-564-562-463-610-STANDARD
2162,2000,0.0,A6,130gsm Art Paper Gloss Finish,None,Single Sided,,23.46,3,FLY-561-661-558-561-STANDARD
2163,2000,0.0,A4,170gsm Art Paper Silk Finish,None,Double Sided,,133.0,3,FLY-529-515-554-610-STANDARD
2165,2000,0.0,A7,130gsm Art Paper Silk Finish,None,Single Sided,,18.05,3,FLY-659-703-572-557-STANDARD
2166,2000,0.0,A5,130gsm Art Paper Silk Finish,None,Single Sided,,42.42,3,FLY-476-519-554-612-STANDARD
2167,2000,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Double Sided,,47.5,4,FLY-567-666-644-514-STANDARD
2168,2000,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Double Sided,,237.5,3,FLY-559-497-514-462-STANDARD
2170,2000,0.2,A3,120gsm Premium Smooth White Paper,None,Single Sided,,162.45,4,FLY-689-461-464-565-STANDARD
2172,2000,0.2,A3,100gsm Premium Smooth White Paper,None,Double Sided,,136.8,4,FLY-653-525-608-523-STANDARD
2173,2000,0.0,A6,450gsm Art Board Silk Finish,None,Double Sided,,76.95,3,FLY-513-464-462-503-STANDARD
2176,2000,0.0,A7,350gsm Recycled Uncoated,None,Single Sided,,36.1,3,FLY-460-510-563-650-STANDARD
2177,2000,0.0,A7,350gsm Recycled Uncoated,None,Double Sided,,38.0,3,FLY-520-614-516-651-STANDARD
2178,2000,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Single Sided,,42.42,3,FLY-614-656-453-557-STANDARD
2179,2000,0.0,1/3 A4 (DL),350gsm Recycled Uncoated,None,Single Sided,,63.18,3,FLY-645-614-556-656-STANDARD
2180,2000,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Single Sided,,49.64,3,FLY-543-472-525-562-STANDARD
2183,2000,0.2,A5,120gsm Premium Smooth White Paper,None,Single Sided,,45.12,4,FLY-559-465-507-463-STANDARD
2186,2000,0.2,A5,100gsm Premium Smooth White Paper,None,Double Sided,,38.0,4,FLY-605-653-555-522-STANDARD
2187,2000,0.0,A6,450gsm Art Board Silk Finish,None,Single Sided,,73.1,3,FLY-569-565-651-515-STANDARD
2188,2000,0.0,Square 148mm x 148mm,450gsm Art Board Silk Finish,None,Single Sided,,144.4,3,FLY-564-657-573-525-STANDARD
2189,2000,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Single Sided,,76.71,3,FLY-559-699-613-611-STANDARD
2190,2000,0.0,A4,130gsm Art Paper Silk Finish,None,Double Sided,,80.75,3,FLY-611-505-479-573-STANDARD
2191,2000,0.2,A6,100gsm Premium Smooth White Paper,None,Double Sided,,23.56,4,FLY-696-612-513-616-STANDARD
2193,2000,0.0,A6,130gsm Art Paper Gloss Finish,None,Double Sided,,24.7,3,FLY-500-562-558-563-STANDARD
2195,2000,0.0,A7,170gsm Art Paper Gloss Finish,None,Double Sided,,22.8,3,FLY-510-660-562-561-STANDARD
2196,2000,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Single Sided,,92.06,3,FLY-510-623-603-607-STANDARD
2197,2000,0.0,A4,300gsm Art Board Coated,None,Double Sided,,185.25,3,FLY-515-606-707-604-STANDARD
2198,2000,0.2,A3,130gsm Art Paper Silk Finish,None,Double Sided,,118.75,3,FLY-697-609-600-557-STANDARD
2199,2000,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Double Sided,,38.0,4,FLY-512-552-606-524-STANDARD
2200,2000,0.0,A3,350gsm Art Board Silk Finish,None,Single Sided,,306.85,3,FLY-514-561-525-612-STANDARD
2201,2000,0.0,A3,350gsm Art Board Silk Finish,None,Double Sided,,323.0,3,FLY-600-652-559-418-STANDARD
2202,2000,0.0,A7,130gsm Art Paper Silk Finish,None,Double Sided,,19.0,3,FLY-609-553-609-462-STANDARD
2203,2000,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Double Sided,,185.25,3,FLY-555-609-514-509-STANDARD
2204,2000,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Single Sided,,126.35,3,FLY-506-554-607-507-STANDARD
2205,2000,0.0,A6,170gsm Art Paper Silk Finish,None,Single Sided,,31.59,3,FLY-515-565-509-421-STANDARD
2207,2000,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Single Sided,,81.22,4,FLY-601-607-609-608-STANDARD
2212,2000,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Double Sided,,29.45,4,FLY-611-551-613-514-STANDARD
2213,2000,0.2,A3,130gsm Art Paper Silk Finish,None,Single Sided,,112.81,3,FLY-458-559-606-423-STANDARD
2215,2000,0.2,A3,170gsm Art Paper Gloss Finish,None,Double Sided,,190.0,3,FLY-419-553-522-705-STANDARD
2218,2000,0.2,A7,300gsm Art Board Coated,None,Double Sided,,33.25,3,FLY-461-565-472-656-STANDARD
2219,2000,0.2,A7,350gsm Art Board Silk Finish,None,Single Sided,,31.59,3,FLY-473-615-513-661-STANDARD
2221,2000,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Single Sided,,42.42,3,FLY-561-556-555-699-STANDARD
2224,2000,0.2,A3,300gsm Art Board Coated,None,Single Sided,,306.85,3,FLY-699-516-565-577-STANDARD
2225,2000,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Single Sided,,31.59,3,FLY-513-562-602-563-STANDARD
2226,2000,0.0,A6,300gsm Art Board Coated,None,Double Sided,,55.1,3,FLY-616-510-520-657-STANDARD
2227,2000,0.0,Square 148mm x 148mm,450gsm Art Board Silk Finish,None,Double Sided,,152.0,3,FLY-655-551-658-522-STANDARD
2228,2000,0.0,A5,300gsm Art Board Coated,None,Single Sided,,92.06,3,FLY-466-701-515-519-STANDARD
2229,2000,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Double Sided,,30.4,3,FLY-519-612-566-654-STANDARD
2230,2000,0.0,A5,170gsm Art Paper Gloss Finish,None,Single Sided,,67.69,3,FLY-515-526-479-512-STANDARD
2231,2000,0.2,A4,120gsm Premium Smooth White Paper,None,Single Sided,,81.22,4,FLY-606-563-558-465-STANDARD
2232,2000,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Single Sided,,22.38,4,FLY-704-461-567-565-STANDARD
2233,2000,0.0,A4,130gsm Art Paper Gloss Finish,None,Single Sided,,76.71,3,FLY-601-697-615-463-STANDARD
2235,2000,0.0,A4,170gsm Art Paper Silk Finish,None,Single Sided,,126.35,3,FLY-559-569-613-566-STANDARD
2237,2000,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Double Sided,,80.75,3,FLY-609-508-560-505-STANDARD
2239,2000,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Single Sided,,63.18,3,FLY-646-566-513-514-STANDARD
2240,2000,0.0,Square 210mm x 210mm,450gsm Art Board Silk Finish,None,Double Sided,,332.5,3,FLY-503-564-517-557-STANDARD
2241,2000,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Double Sided,,44.65,3,FLY-405-508-523-603-STANDARD
2242,2000,0.2,A7,300gsm Art Board Coated,None,Single Sided,,31.59,3,FLY-655-517-515-527-STANDARD
2245,2000,0.2,A3,130gsm Art Paper Gloss Finish,None,Double Sided,,118.75,3,FLY-659-662-515-599-STANDARD
2246,2000,0.2,A3,100gsm Premium Smooth White Paper,None,Single Sided,,129.96,4,FLY-554-663-652-568-STANDARD
